Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
F_Eji         18 bra  RC 25  2  2  2 53 51 603 365 365 365  15  53   0   0   0   0   0   0   0   0 100
Lev_Yashin    17 rus   C 25  1  1  1 80 85 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Kasey_Keller  27 usa   L 18  3  3  3 34 29 537 300 300 300   0   0   0   0   0   0   0   0   0   0 100
C_Arano       18 arg  LC  3 24  8  7 52 27 300 628 334 490  13   0  27  10   8   0   0   7   0   0  77
C_Ayala       23 arg RLC  3 22  5  9 68 30 300 643 562 922  15   0  20   4   8   0   0   3   0   0  91
Mati_Jdm      18 arg RLC  3 23  7  8 75 28 300 757 772 950  14   0  29   8   5   0   1   6   0   1 100
P_Ferrari     24 arg   C  3 20  5  6 69 30 300 638 900 507   8   0   6   3   1   0   0   4   0   0 100
D_Passarella  16 arg  RC  3 21  6  7 62 35 300 968 768 494  10   0  12   4   2   0   0   1   0   0  83
Edgardo_Bauza 26 arg RLC  3 17  6 15 61 40 300 967 464 646   4   0   1   1   1   0   0   0   0   0 100
L_Abecasis    19 arg   R  3 18  6  5 60 27 300 330 454 525   1   0   0   0   0   0   0   1   0   0 100
L_Orban       20 arg   L  3 17  6  7 41 32 300 465 385 365   0   0   0   0   0   0   0   0   0   0 100
C_Villagra    18 arg RLC  2 15  4  5 46 33 300 387 623 652   0   0   0   0   0   0   0   1   0   0 100
M_Ballack     24 ger   C  3 13 19  6 51 31 300 911 781 360   1   0   0   1   0   0   0   1   0   0 100
A_Dominguez   30 arg  RC  3  5 24 10 54 31 300 790 770 431  13   0   3  41   8   0   4   3   0   0  83
El_Misha      21 arg RLC  3  7 22  5 57 32 300 330 869 543  14   0   3  38   3   0   4   2   0   0  83
R_Pereyra     17 arg   L  5  6 19  7 53 22 300 420 632 300   3   0   1   4   0   0   1   0   0   0  94
E_Carolo      17 arg RLC  3  5 20  9 57 31 300 746 951 646  14   0   1  31   3   0   1   0   0   0  79
Espeon        22 arg  LC  2  6 20  4 67 34 300 293 918 884  12   0   1  24   1   0   1   2   0   0  93
L_Astrada     24 arg RLC  3  9 18  6 47 39 300 354 530 706   2   0   0   1   0   0   0   1   0   0 100
O_Ardiles     23 arg  RC  3  9 17 18 74 33 300 454 914 388   4   0   0   7   2   0   1   1   0   0 100
F_Rijkaard    26 hol  RC  3 13 16 13 60 31 300 534 970 687   1   0   0   4   0   0   0   3   0   0  94
H_Crespo      25 arg   C  3  9  6 24 62 23 300 696 773 553  12   0   1   0  66  11   0   2   0   0  81
D_Trezeguet   18 arg   R  4 10  7 20 74 24 300 444 300 854   2   0   0   0   6   0   0   0   0   0 100
D_Villalva    21 arg   C  3  7  9 20 73 30 300 565 403 526   5   0   0   5  12   1   0   1   0   0 100
F_Morientes   24 esp   C  3  6  8 23 78 32 300 507 800 938  13   0   2   5  56   8   1   6   0   0  97

