Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
D_Vega        20 arg   L 18  3  3  3 56 36 829 300 300 300  10  19   0   0   0   0   0   0   0   0 100
B_Buticce     25 arg   L 13  2  2  2 51 33 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Ivan_Cordoba  25 arg RLC  2 19  5  5 73 29 300 381 820 694  10   0  11   3   4   0   1   1   0   0 100
J_Botinelli   21 arg   R  3 17  8  8 65 30 300 746 594 506  10   0   7   2   3   0   0   4   0   0 100
G_Mendez      28 arg   C  2 16  4  5 37 36 300 787 377 185   9   0   6   0   0   0   0   5   0   0 100
Gonzalo_Bazan 20 arg  RL  2 17  6  4 48 31 300 305 865 545  10   0   6   5   4   0   0   2   0   0 100
G_Rodriguez   24 arg   R  2 13  4  5 56 32 300 838 280 311   7   0   1   0   2   0   0   0   0   0 100
R_Albretch    25 arg   C  2 12  5  5 45 26 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Jacobo_Urso   24 arg   C  2 12 10  5 72 29 300 394 887 282  10   0   6   5   1   0   0   0   0   0 100
R_Faeck       18 isr   R  2  4 15  4 33 40 300 492 971 432  10   0   0   9   3   0   2   0   0   0 100
P_Zabaleta    26 arg   C  2  5 13  5 37 28 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
C_Ledesma     20 arg  RC  3  7 13  6 31 21 300 340 758 365   0   0   0   0   0   0   0   0   0   0 100
F_Galetto     19 arg   L  2  4 13  5 63 37 300 300 886 300   0   0   0   0   0   0   0   0   0   0 100
Ruben_Insua   19 arg   L  2  4 11  5 58 32 300 260 404 297   0   0   0   0   0   0   0   0   0   0 100
Pipo_Gorosito 23 arg   C  2  4 11 11 61 22 300 424 457 560   4   0   0   3   2   1   0   0   0   0 100
W_Montillo    23 arg   C  2  5 10  9 45 33 300 495 687 495   0   0   0   0   0   0   0   0   0   0 100
J_Sanfilippo  25 arg   R  2  5  6 16 47 22 300 439 771 623  10   0   0   3  15   1   0   2   0   0 100
Lobo_Fischer  25 arg   L  2  5  5 16 57 39 300 574 380 381  10   0   1   2  22   2   0   3   0   0 100
G_Oberman     17 arg  RC  3  6  6 14 63 32 300 755 543 697   5   0   2   2   4   1   0   0   0   0 100
G_Gonzalez    18 arg  LC  2  5  5 12 35 25 300 377 474 457   0   0   0   0   0   0   0   0   0   0 100

