Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
B_Leyenda     21 arg   L 27  3  3  3 39 33 542 300 300 300  13  34   0   0   0   0   0   0   0   0 100
C_Lucchetti   24 arg  RL 17  2  2  2 58 22 952 300 300 300   2   3   0   0   0   0   0   0   0   0 100
Seba_Lopez    21 arg   L 13  3  3  3 30 21 311 300 300 300   0   0   0   0   0   0   0   0   0   0 100
M_Dos_Santos  20 arg   L  2 23  5  3 47 18 300 350 809 942  13   0  12   4   3   0   0   4   0   1 100
Dzsudzsák     25 hun   R  3 21  7  8 31 24 300 708 687 280   7   0   7   3   0   0   1   0   0   0 100
M_Albela      20 arg   C  3 18  8  5 49 37 300 992 775 651  12   0   7   6   2   0   0   1   0   0  93
M_Materazzi   20 ita  RC  3 19 12 11 61 39 300 903 944 357  13   0  12   3  13   0   0   7   0   0  86
E_Andewjh     24 ger   R  2 19  5  4 58 43 300 334 907 713   9   0   6   6   2   0   0   5   0   0  93
J_Sanguinetti 19 arg RLC  3 16  5  9 59 37 300 444 300 300   1   0   0   0   0   0   0   0   0   0 100
R_Civelli     16 arg   C  3 16  7  9 52 27 300 514 690 694   3   0   2   0   3   1   0   1   0   0 100
L_Nowogrodzki 21 arg   L  3 17  5  4 53 22 300 864 882 660   3   0   5   0   0   0   0   4   0   0  93
G_Bettini     16 arg   R  3 14  8  7 38 30 300 529 285 313   1   0   0   0   0   0   0   1   0   0 100
M_Bustamante  21 arg  LC  2 14  4  4 61 21 300 786 596 442   1   0   0   0   0   0   0   0   0   0 100
L_Álvarez     25 col   C  3 17 16  6 51 28 300 907 613 848  11   0   6  13   6   0   0   0   0   0  96
M_Mea_Vitali  22 ven   C  3 16 16  6 85 44 300 732 959 805  11   0   8  19   7   1   2   4   0   0 100
C_Leiva       19 arg   C  5 14 13  9 75 24 300 490 644 463   2   0   0   2   1   0   0   0   0   0 100
Naoki_Matsuda 18 jap RLC  3 13 14  7 41 31 300 418 656 302  10   0   6   9   1   0   0   1   0   0 100
Hernán_Bruno  16 arg   C  3 11 13  8 67 39 300 420 452 352   0   0   0   0   0   0   0   0   0   0 100
K_Kamamoto    29 jap  RC  3  8 24  6 62 35 300 663 709 332  12   0   2  39   1   0   2   0   0   0 100
Nwankwo_Kanu  20 nig  LC  3  8 22  7 53 38 300 306 851 343  11   0   1  19   5   0   2   0   0   0  78
Ray_Wilkins   24 eng   C  3  9 21  7 47 34 300 447 863 847  11   0   3  20   3   0   0   0   0   0  86
M_Rodriguez   19 arg   R  3  5 20  6 60 36 300 639 527 375   5   0   1  11   0   0   2   4   0   0  98
L_Ocampos     16 arg   L  3  7 19  7 42 39 300 460 332 295   5   0   1  12   1   0   1   2   0   0 100
U_Uclu        22 arg   C  2  4 17  4 57 34 300 624 719 851   3   0   0  12   1   0   0   2   0   0 100
Esteban_Buján 18 arg   R  3  6 16  6 50 26 300 761 374 367  10   0   1  13   0   0   0   1   0   0 100
H_Florijn     18 arg   R  3  7 16  5 72 28 300 355 355 310   0   0   0   0   0   0   0   0   0   0 100
C_Maidana     23 arg   L  2  5 15  4 73 23 300 874 544 923   1   0   0   2   0   0   0   0   0   0 100
Paulo_Rink    24 ger RLC  3  6 16 13 68 35 300 280 405 295   3   0   0   1   1   0   0   0   0   0 100
C_Erbes       19 arg   C  3  6 11 10 39 25 300 280 864 485   0   0   0   0   0   0   0   0   0   0 100
J_Gomez       21 arg  RC  2  5 11  9 75 27 300 867 458 930   0   0   0   0   0   0   0   0   0   0 100
J_Lujambio    24 arg   R  2  5  6 26 56 21 300 909 526 836  12   0   2   4  56  11   0   0   0   0  78
P_Mouche      28 arg   C  3  6  6 19 57 30 300 848 801 397   8   0   0   2  31   1   0   4   0   0  96
Facu_Ferreyra 18 arg  LC  3  5  7 18 60 28 300 669 676 741  11   0   0   7  17   1   0   0   0   0 100
D_Cvitanich   26 arg   C  2  4  4 17 37 26 300 542 560 411   1   0   0   0   4   0   0   0   0   0 100
B_Schelotto   22 arg   R  3  6  8 15 68 30 300 328 483 929   4   0   0   1   3   0   0   1   0   0 100

