Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
H_Castellano  22 arg   L 25  2  2  2 48 32 990 300 300 300  13  69   0   0   0   0   0   0   0   0 100
N_Friedlander 18 arg   C 17  3  3  3 77 35 954 300 300 300   2  27   0   0   0   0   0   0   0   0 100
Lucas_Ischuk  20 arg   C 17  5  4  4 66 25 300 420 300 325   1   0   1   0   1   0   0   0   0   0 100
L_Tombolini   20 arg   C 16  3  3  3 54 33 798 300 300 300   1   0   0   0   0   0   0   0   0   0 100
C_L_Diaz      21 arg  RC  2 23  7  7 61 35 300 320 534 533  12   0  24   4   2   0   0   3   2   0 100
JP_Sorin      21 arg   C  3 23  7  6 48 25 300 530 660 845  11   0  18   2   3   0   1   3   0   0 100
C_Alvarez     20 arg   R  4 20 11  7 34 25 300 430 335 305   2   0   7   1   1   0   0   1   0   0 100
R_Trotta      26 arg   C  3 19  9  7 54 33 300 859 555 588  10   0  12   7   4   0   0   1   0   0 100
Satanas_Paez  24 arg   L  2 17  4  5 44 33 300 490 817 565  10   0   9   1   1   0   0   5   0   0 100
C_Casteglione 18 arg   C  5 18 10 12 52 38 300 448 364 260   3   0   5   0   0   0   0   2   0   0 100
J_Krupoviesa  24 arg   R  2 15  6  5 27 26 300 558 521 439   1   0   4   1   0   0   0   0   0   0 100
H_Carbonari   19 arg   C  2 12  5  6 69 22 300 698 734 702   3   0   0   0   0   0   0   1   0   0 100
D_Gerlo       20 arg   C  3 14 11  4 37 21 344 960 689 628  10   2   8   7   0   0   1   0   0   0 100
A_Bastía      18 arg   C  3 12 11  5 46 30 300 724 813 719   6   0   2   1   0   0   0   0   0   0 100
G_Rivarola    16 arg   L  3 14 14 11 48 27 300 745 535 455   3   0   8   2   1   0   0   0   0   0 100
M_Almada      29 arg   R  2  5 25  5 63 21 300 772 912 695  11   0   3  27   1   0   1   1   0   0 100
R_Monserrat   24 arg   C  2  6 23  4 45 30 300 480 322 546  13   0   5  34   2   0   2   6   0   0 100
Oliver_Atom   18 arg   C  3  4 22  6 47 38 300 660 409 478  11   0   2  22   2   0   1   3   0   0 100
S_Escudero    22 arg RLC  2  6 20  6 51 27 300 380 822 378   9   0   1  14   0   0   2   0   0   0 100
C_Llama       20 arg   L  4  9 19 10 64 22 300 444 538 520   4   0   0  10   3   1   2   0   0   0 100
Tom_Misaki    20 arg   R  5 10 19 12 64 37 300 909 906 615   7   0   3  15   2   1   2   5   0   0 100
C_Gomez       20 arg   C  4  9 17  9 65 32 300 410 525 290   1   0   1   3   0   0   1   1   0   0 100
A_Gonzalez    19 arg   R  3  9 17  8 61 26 300 714 802 504   0   0   0   0   0   0   0   0   0   0 100
JJ_Serrizuela 24 arg  LC  2  7 18  5 31 27 300 744 806 690   2   0   0   7   0   0   2   1   0   0 100
Goku          20 arg   C  3  6 15 13 29 39 300 907 514 453   2   0   0   0   5   0   0   1   0   0 100
Cadorna       20 arg RLC  4  9 14 13 63 34 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
C_Fabbiani    19 arg  LC  2  6  4 27 76 27 300 933 965 620  13   0   2   3  51   7   0   1   0   0 100
M_Regueiro    21 arg  LC  3  6  8 21 62 39 300 645 361 687   8   0   0   4  30   5   0   5   0   0 100
F_Palopoli    17 arg   R  3  6  7 20 77 32 300 300 534 387   4   0   0   1   6   2   0   0   0   0 100
Steve_Hyuga   16 arg   C  3  5  5 20 43 36 300 844 533 354   6   0   1   1  27   2   0   0   0   0 100
Lobo_Cordone  20 arg   R  4  7 11 17 48 26 300 285 305 391   0   0   0   0   0   0   0   0   0   0 100

