Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
H_Castellano  24 arg   L 34  2  2  2 48 32 561 300 300 300  19 147   0   0   0   0   0   0   0   0 100
N_Friedlander 20 arg   C 17  3  3  3 83 35 980 300 300 300   1   1   0   0   0   0   0   0   0   0 100
Lucas_Ischuk  22 arg   C 17  5  4  4 72 25 300 420 300 325   0   0   0   0   0   0   0   0   0   0 100
JP_Sorin      23 arg  LC  3 32  8  7 57 25 300 726 882 795  17   0  33   5   5   1   0   2   0   0  63
C_L_Diaz      23 arg  RC  2 32  8  7 64 35 300 467 648 843  18   0  37   6   2   0   0   5   0   0  55
C_Alvarez     22 arg   R  4 25 12  7 44 25 300 750 313 510  12   0  15   1   2   0   0   9   0   1  70
Satanas_Paez  26 arg   L  2 24  5  5 44 33 300 311 508 750  18   0  24   2   2   0   0   1   0   0  65
C_Casteglione 20 arg   C  5 21 11 12 58 38 300 931 389 539  15   0  15   5   5   0   2   1   0   0  82
Danilo_Gerlo  18 arg   R  3 18 11  9 70 26 300 958 520 386   6   0   3   2   0   0   0   1   0   0  91
L_Gioda       17 arg RLC  4 17  9  9 61 38 300 604 510 330   4   0   4   2   2   0   0   0   2   0 100
V_Cuesta      18 arg   C  4 17  9  9 75 24 300 722 594 487   2   0   4   1   1   0   1   0   0   0 100
O_Espinola    19 arg   L  4 16  6 11 71 21 300 280 355 326   1   0   0   0   0   0   0   0   0   0 100
G_Rivarola    18 arg   L  3 15 15 11 54 27 300 668 549 686  10   0   7  21   4   0   2   0   0   0 100
M_Almada      31 arg   R  1  5 30  4 57 21 300 752 730 775  18   0   2  43   0   0   2   1   0   0  64
R_Monserrat   26 arg   C  2  6 28  4 45 30 300 951 492 893  17   0   1  40   1   0   7   3   0   0  75
Oliver_Atom   20 arg  RC  3  4 24  6 53 38 300 812 662 660   2   0   0   5   1   0   0   1   0   0  95
S_Escudero    24 arg RLC  2  6 24  6 51 27 300 968 770 578  17   0   3  30   3   0   3   0   0   0  64
C_Llama       22 arg   L  4  9 21 10 70 22 300 832 457 740   3   0   1   2   1   0   0   0   0   0  93
Tom_Misaki    22 arg   R  5 11 21 12 70 37 300 458 957 846   2   0   0   1   0   0   0   1   0   0  93
JJ_Serrizuela 26 arg  LC  2  8 20  5 31 27 300 423 722 849   2   0   1   5   0   0   1   1   0   0  99
Neri_Cardozo  20 arg   L  3  8 19 11 64 28 300 300 360 300   1   0   0   2   0   0   0   0   0   0  99
C_Gomez       22 arg   C  4  9 18  9 71 32 300 410 664 377   2   0   0  19   1   0   2   0   0   0 100
A_Gonzalez    21 arg   R  3  9 17  8 67 26 300 714 802 504   0   0   0   0   0   0   0   0   0   0 100
David_Beckham 23 eng  RC  2  1 21 16 47 10 300 283 828 533  17   0   0  24  13   0   3   1   0   0  64
Goku          22 arg   C  3  6 15 13 35 39 300 907 514 453   1   0   0   0   0   0   0   0   0   0 100
C_Fabbiani    21 arg  LC  2  7  5 35 82 27 300 511 533 932  19   0   3   1  73  18   0   3   0   1  82
Jackson_Mrtnz 26 col RLC  2  4  5 26 58 50 300 508 642 881  16   0   1   7  39   6   0   7   0   0  64
M_Regueiro    23 arg  LC  3  7  8 23 65 39 300 401 756 908  11   0   0   1   5   1   0   3   0   0 100
F_Palopoli    19 arg   R  3  6  7 22 83 32 300 521 778 371  19   0   3   7  54   8   0   3   0   0 100
Steve_Hyuga   18 arg   C  3  6  5 21 49 36 300 447 658 944   1   0   0   0   0   0   0   0   0   0  95

