Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
P_Ryoemnoije  19 arg  RL 23  3  3  3 40 34 597 300 300 300  18  70   0   0   0   0   0   0   0   0 100
F_Mondragón   17 arg   C 20  5  3  3 66 35 931 300 300 300  21  35   0   0   0   0   0   0   0   0 100
I_Uza         18 arg   R 18  3  4  4 53 33 336 300 300 300   0   0   0   0   0   0   0   0   0   0 100
E_Odno        17 arg   C 16  3  4  5 48 25 374 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Pateatraseros 23 arg RLC  3 29  8  6 77 23 300 912 309 516  19   0  27  16  16   1   3   1   0   0  90
L_Mareque     19 arg  LC  3 24  9  6 55 29 300 740 821 745  19   0  15  21  11   1   1   0   0   0  82
W_Shoojho     19 arg   R  4 23  8  6 41 36 300 332 371 607  15   0  11  16   9   0   0   4   0   0  70
K_Elotya      23 arg  RC  3 22  6  7 46 24 300 630 795 380   7   0   7   7   4   0   0   4   0   0  86
N_Odruska     22 arg  LC  4 21 11  9 59 31 300 554 762 628  15   0  17  18   8   0   1   6   0   0  89
J_Munh        17 arg   R  4 20  7  9 67 37 300 312 597 392   9   0  11  10   4   0   1   6   0   1 100
jm            23 arg   R  3 18  6  7 64 31 300 386 694 435   0   0   0   0   0   0   0   0   0   0 100
C_Bortu       18 arg   C  4 17  8  5 48 24 300 855 657 466   6   0   6   9   5   0   1   1   0   0  61
Ariel_Seltzer 29 arg   L  1 18 16 10 51 60 300 316 541 444  10   0   5  33   7   0   1   2   0   0  92
L_Iha         16 arg  RL  3 16  8  8 63 38 300 676 448 349   7   0   2   3   0   0   0   2   0   0 100
P_Rotchen     20 arg   C  3 17  6  5 30 32 300 789 554 417   0   0   0   0   0   0   0   0   0   0 100
B_Eclonyu     17 arg  LC  3 15  8 10 50 30 300 347 389 368   1   0   0   2   3   0   0   0   0   0 100
Turco_Grecco  18 arg   C  3 15 13  8 54 36 300 888 404 744  12   0   7  21  12   0   0   3   0   0  67
G_Gigliaza    20 arg RLC  2  5 20  4 69 32 300 815 909 443  18   0   0  35   2   0   0   2   0   0 100
Sorpresa      18 arg  LC  4  8 20 11 43 26 300 394 521 674   9   0   0  32  22   1   1   0   0   0  74
T_Prehoj      18 arg   C  4  9 17  8 75 21 300 511 846 418   2   0   0   9   5   0   0   0   0   0 100
H_Losada      18 arg   R  3  6 18  7 40 33 300 674 761 863   7   0   0   5   1   0   0   0   0   0 100
H_Olaya       18 arg   R  3  6 18  7 45 33 300 475 593 560   9   0   0  21   1   0   1   0   0   0 100
Y_Indoe       16 arg   R  5  8 16  8 46 30 300 316 770 369   5   0   0  16   5   0   2   0   0   0  89
B_Braksoc     22 arg   L  4  6 17 11 37 31 300 300 351 460   6   0   0  20   4   0   1   0   0   0 100
Z_Oto         20 cro   L  2  4 16  3 49 34 300 443 316 417   8   0   0   6   1   0   1   3   0   0 100
Oscar         21 bra RLC  1  4 25 18 61 34 300 301 767 609   9   0   0  40  12   1   4   0   0   0  84
Ruud_Gullit   20 hol  RC  3  6 23 15 55 38 300 440 739 655  17   0   0  63  36   2   4   4   0   0  75
Nine_Tails    20 arg  RC  5  6 16 13 80 30 300 320 872 642   8   0   1  27  22   3   0   0   0   0 100
M_Lanzini     22 arg  RC  2  6 15 15 57 31 300 763 559 713  17   0   5  21  13   0   1   1   0   0  45
D_Manso       17 arg   L  3  6 17 13 65 23 300 418 352 783  17   0   0  48  21   1   1   2   0   0 100
M_Klose       34 ale   C  5  6 10 35 57 49 300 319 684 575  10   0   0  14  94  13   1   3   0   0  73
S_Kun_Aguero  23 arg  LC  3  7 13 25 78 34 300 565 378 494  17   0   0  32  81  12   3   4   0   0 100
Il_F_Marelli  22 arg   R  3  7 10 21 59 30 300 748 381 331   6   0   0   3  22   2   0   0   0   0 100
F_Guerrero    16 arg RLC  5  8  6 21 68 28 300 443 800 994  14   0   0  17  81  10   0   2   0   0  86
H_Bracamonte  20 arg   L  5  7  7 19 57 35 300 338 401 627   4   0   0   0   1   1   0   0   0   0 100
A_Morón       19 arg   C  3  6  4 18 62 30 300 375 520 324   7   0   0   2  13   0   0   0   0   0 100
A_Vevruas     16 arg   C  4 10  8 17 36 26 300 300 363 426   1   0   0   3  12   0   0   0   0   0  95

