Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
T_Azuasusht   21 arg   R 21  4  3  4 39 35 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Jorge_Broun   28 arg  RL 14  2  2  2 32 30 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Fabian_Monzon 25 arg   L  1 24 17 10 63 63 300 340 774 407   5   0   7   6   2   0   2   1   0   0 100
Alpay_Ozalan  28 tur   C  2 22  8 11 52 39 300 912 541 365  11   0  13   7   2   0   0   1   0   0 100
Ronald_Raldes 32 bol   C  2 23  1  6 43 63 300 422 372 555  10   0  14   0   0   0   0   1   0   0  99
E_Andewjh     26 ger   R  2 22  6  4 58 43 300 643 520 918   9   0  14   0   0   0   0   8   0   2 100
Wacali        21 arg   C  4 20 10 11 39 30 300 648 529 334  10   0  12   6   2   0   1   2   0   0 100
L_Abecasis    21 arg   R  3 21  7  5 66 27 300 865 317 857   5   0   8   2   0   0   0   1   0   0 100
L_G_Pirez     18 arg RLC  4 21  7 10 48 31 300 588 795 573  12   0  19   6   5   1   0   2   0   0 100
J_Sanguinetti 21 arg RLC  3 19  5  9 67 37 300 519 744 737   7   0   4   2   1   0   0   7   0   0 100
N_Valentini   26 arg   C  2 16  5  5 58 23 300 745 383 335   4   0   5   0   1   0   0   1   0   0 100
J_P_Francia   27 arg   C  5 14 18 10 32 53 300 578 480 421  11   0   3  15   4   0   0   0   0   0 100
G_Karagounis  22 gre  RC  2  1 20 14 56 28 300 378 894 434  12   0   0  14   4   0   0   2   0   0 100
A_Isyowj      17 arg   L  5 11 18  9 83 22 300 955 491 580  11   0   6  21   8   0   0   1   0   0 100
Ricardo_Gomez 22 arg   L  2  6 16  5 47 30 300 533 695 414   6   0   2   3   0   0   0   5   0   0 100
Sidd          21 arg   R  2  6 15  4 47 33 300 898 527 416   7   0   6   3   0   0   0   1   0   0 100
F_Vismara     22 arg   C  2  5 14  4 45 24 300 944 437 481   8   0   2   8   0   0   0   0   0   0 100
Paulo_Rink    26 ger RLC  3  6 19 14 68 35 300 650 611 588  10   0   2  23   8   0   1   1   0   0 100
M_Galvaliz    25 arg   L  2  6 10 10 59 21 300 290 302 378   0   0   0   0   0   0   0   0   0   0 100
P_Becker      27 arg   C  2  5  7  9 59 21 300 470 424 425   4   0   1   1   1   0   0   1   0   0 100
D_Montenegro  22 arg  RL  3  5  5 23 50 35 300 810 478 573   9   0   0   0  24   1   0   1   0   0 100
N_Nicolay     33 arg RLC  5  4 13 20 30 73 300 573 675 665  11   0   2   3  24   4   0   4   0   0 100
S_Biglieri    26 arg   C  2  6  4 15 32 35 300 749 719 997   9   0   1   0   6   1   0   1   0   0  94

