Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
Oliver_Kahn   25 ger   R 23  3  3  3 42 39 970 300 300 300   0   0   0   0   0   0   0   0   0   0 100
M_Barovero    18 arg   C 25  3  4  4 77 30 673 300 300 300  18  49   0   0   0   0   0   0   0   0 100
N_Otamendi    23 arg   R  3 26  9  9 74 34 300 915 310 960  15   0  18   7   6   1   0   9   0   3 100
M_Uglessich   18 arg   C  3 26  6  8 70 23 300 582 675 421  16   0  12  12  10   1   1   1   0   0 100
E_Berizzo     21 arg   C  3 25  8  7 57 33 300 664 620 542   9   0  12   3   4   0   1   1   0   0 100
P_Larraquy    18 arg   C  4 22 13 12 72 36 300 382 630 593  14   0   7  21  13   0   1   1   0   0 100
C_Ansaldi     21 arg  RL  3 21  9  8 44 35 300 807 630 762   5   0   7   2   0   0   0   1   0   0 100
Gino_Peruzzi  20 arg   R  4 21  9 12 52 28 300 376 375 300   1   0   1   1   0   0   1   0   0   0 100
M_Torsiglieri 23 arg  RL  3 22 12  8 74 39 300 582 331 736  13   0  10   9   9   0   0   1   0   0 100
Nico_Cabre    21 arg RLC  4 17 12  7 55 28 300 939 697 710   2   0   1   2   0   0   0   3   0   0 100
L_Gianetti    18 arg   C  4 17 12  9 80 26 300 802 565 372   2   0   2   0   0   0   0   1   0   0 100
G_Vilariño    20 arg   C  3 17  8  8 35 33 300 769 705 511   0   0   0   0   0   0   0   1   0   0 100
F_Tobio       23 arg  RC  3 13 15  6 80 27 300 776 809 681   0   0   0   0   0   0   0   0   0   0 100
M_Moralez     26 arg  LC  3  9 36  9 70 26 300 540 919 772  13   0   2  64  15   0   6   0   0   0 100
A_Fernandez   23 arg RLC  3  8 32 10 70 24 300 423 563 636  15   0   1  67  14   3   4   1   0   0 100
R_Alvarez     21 arg RLC  3  6 26  6 47 23 300 524 452 787  13   0   1  32   3   0   2   2   0   0 100
Arturo_Vidal  25 chi   C  5 18 23 13 53 71 300 554 734 475   3   0   0   6   1   0   1   2   1   0 100
Burruchaga    22 arg   R  5 13 21 11 67 33 300 414 732 306   9   0   3  25  12   0   0   2   0   0  98
Enzito_C      20 arg   L  5 13 22  6 61 25 300 863 873 853  10   0   7  36   5   0   7   1   0   0 100
Jota_Eme      21 arg   C  4  9 20 10 50 28 300 749 540 731  18   0   6  33  17   2   3   4   0   0  47
Jorge_Vila    18 arg   L  3  7 19  7 62 22 300 698 880 532   0   0   0   0   0   0   0   0   0   0 100
F_Estoyanoff  30 uru RLC  2  4 22 24 67 50 300 603 637 445  15   0   1  21  84  10   1   2   0   0 100
Pavel_Nedved  25 che   C  1 11 21 17 50 10 300 397 707 421   4   0   0   7   7   1   1   0   0   0 100
L_Castroman   29 arg  RC  3  5 20 18 54 30 300 588 965 509  15   0   2  35  15   2   3   4   0   0 100
M_Zarate      25 arg   L  3  7 12 32 67 36 300 868 444 559  13   0   3  10 100  15   0   0   0   0 100
A_Ortega      25 arg   L  3  6 10 20 57 22 300 859 429 703   2   0   0   1   4   1   0   0   0   0 100
R_Gareca      22 arg  RC  5 11 11 20 79 35 300 667 915 932   3   0   0   2   6   2   0   0   0   0 100
Flordelmundo  20 arg  RL  3 12 16 19 82 30 300 307 921 311   6   0   2   5  23   1   2   2   0   0 100
Il_Cavalieri  18 arg  LC  3  5  7 16 47 27 300 280 440 726   0   0   0   0   0   0   0   0   0   0 100

