Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
C_Kletnicki   29 arg   R 22  2  2  2 45 37 414 300 300 300  20  61   0   0   0   0   0   0   0   0 100
Seba_Saja     21 arg   L 17  4  4  5 73 36 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Fede_Buffa    21 arg  LC 14  2  2  2 59 39 772 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Pablo_Lima    31 uru   L  2 23  3 13 58 53 300 837 445 528  15   0  30   3   8   1   0   5   0   0 100
M_Martinez    23 arg   C  2 20  5  5 57 30 300 398 755 940  15   0   9   8   1   1   0   4   0   0 100
G_Mendez      30 arg   C  2 20  4  5 30 36 300 305 438 206  15   0  13   2   1   0   1   3   0   0 100
M_Caceres     28 arg RLC  2 20  6  4 62 29 300 810 369 515  13   0  15   5   0   0   0   5   0   0 100
J_M_Calvo     20 arg   R  3 18  6  7 45 39 300 383 684 652   9   0   9   4   4   0   0   1   0   0  55
W_Gund        30 arg   C  2 16  4  4 42 36 300 945 261 240   5   0   2   0   0   0   0   0   0   0  57
I_Istaj       24 arg  LC  2 16  4  4 61 34 300 300 300 300   1   0   0   0   0   0   0   0   0   0 100
El_Topo       21 arg RLC  2 15  5  5 29 40 300 530 332 290   0   0   0   0   0   0   0   0   0   0 100
Q_Uka         28 jap   R  2 15  4  4 47 30 300 771 491 302   0   0   0   0   0   0   0   0   0   0 100
R_Udnend      27 cro   C  2 15  3  4 47 45 300 721 519 323   0   0   0   0   0   0   0   0   0   0 100
Nacho_Decarli 21 arg   R  3 14  7  5 35 33 300 519 367 288   0   0   0   0   0   0   0   0   0   0 100
Javier_Lux    26 arg RLC  2 15 16  7 40 63 300 614 750 374   6   0   1   9   6   1   2   2   0   0  55
D_De_Rossi    27 ita RLC  3 12 16  7 66 30 300 489 495 373   4   0   0   7   2   0   1   0   0   0  98
Tropius       23 arg   R  3 11 14  9 59 38 300 885 810 718   1   0   0   4   1   0   1   0   0   0 100
D_Pereira     36 arg   C  2 21 21  3 36 83 300 516 480 409   4   0   2   4   1   0   0   2   0   0  60
Brno_Zuculini 20 arg   C  3  7 17  6 59 39 300 651 855 492  14   0   2  19   7   1   3   2   0   0 100
R_Centurion   17 arg   L  3  4 16  5 32 26 300 300 384 300   2   0   0   4   0   0   0   0   0   0 100
T_Joblobru    24 arg   C  2  3 16  4 54 26 300 303 471 303   4   0   0   8   0   0   0   4   0   1  89
R_Martinez    30 arg RLC  2  5 18  5 67 34 300 649 419 428  14   0   3  34   1   0   3   6   0   0 100
P_Toranzo     26 arg  RC  2  5 17  4 49 34 300 981 451 499  18   0   2  15   0   0   0   1   0   0  94
L_Donati      21 arg   R  3  6 16  5 46 32 300 655 841 309  16   0   4  15   1   0   0   2   0   0 100
Origüela      24 arg   R  2  4 14  3 30 35 300 255 956 255   0   0   0   0   0   0   0   0   0   0 100
P_Onhurt      27 bra   L  2  3 14  4 24 34 300 408 462 323   0   0   0   0   0   0   0   0   0   0 100
V_Píriz_Alves 33 arg   C  2  2  4 22 46 54 300 429 338 707  11   0   0   2  21   4   0   9   0   0 100
D_Cvitanich   28 arg   C  2  4  4 17 39 26 300 731 685 939   8   0   2   0   7   0   0   0   0   0  52
Santi_Anselmo 18 arg   R  3  7  4 17 44 30 300 359 415 799   2   0   0   0   3   1   0   1   0   0 100
Tomi_Rollan   24 arg   C  2  4  3 16 22 29 300 360 300 333   0   0   0   0   0   0   0   0   0   0 100
G_Tidrokra    21 bul   R  2  4  3 16 41 44 300 338 487 722   0   0   0   0   0   0   0   0   0   0 100
C_Luaclo      27 arg  RC  2  4  4 16 51 32 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Rubén_Ferrer  27 arg RLC  1  1 10 15 80 70 300 215 558 634   1   0   0   0   0   0   0   0   0   0 100
Gaona_Lugo    18 arg   R  3  6  8 15 33 26 300 270 467 448   0   0   0   0   0   0   0   0   0   0 100
Sergio_Araujo 19 arg   L  2  5  4 15 44 22 300 939 489 594   7   0   3   2   5   0   0   0   0   0 100

