Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
O_Ibsi        22 arg   R 18  3  4  5 43 25 604 300 300 300  11 193   0   0   0   0   0   0   0   0 100
F_Monetti     29 arg   L 13  2  2  2 61 28 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
P_Bangardino  20 arg   C 13  2  2  2 63 39 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Isaac_Baez    23 arg   C 11  2  2  2 66 26 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Ivan_Piris    23 par   R  5 22  4  3 57 37 300 638 303 303   2   0   5   0   0   0   0   4   0   0 100
Juan_Forlin   25 arg   C  2 22  9  2 43 28 300 997 415 325  11   0  18   1   0   0   0   2   0   0  47
O_Barsottini  23 arg  LC  2 18  6  5 43 27 300 729 391 349  11   0  18   2   0   0   0   2   0   0  47
J_C_Blengio   26 arg   R  2 19  4  5 63 27 300 554 345 324  11   0  26   1   0   0   0   1   0   0  57
Lucas_Licht   20 arg   R  2 15  5  6 71 38 300 870 433 370   9   0  20   3   0   0   0   1   0   0  82
F_Oreja       23 arg   R  2 14  6  5 47 27 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
C_Piarrou     24 arg  RC  2 13  5  5 38 30 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
N_Sanguinetti 20 arg   R  2 11  6  6 73 27 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
G_Soto        23 arg  RC  2  9  7  4 32 26 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
F_Mussis      28 arg RLC  2  8  9  6 30 36 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
L_Sapetti     21 arg   L  2  6 17  4 46 27 300 409 517 349  11   0   1   8   0   0   0   2   0   0  48
Nico_Cabrera  23 arg   R  2  4 17  4 29 28 300 383 442 323  11   0   1   4   0   0   1   0   0   0  47
J_Chaves      28 arg   R  2  5 15  5 43 35 300 300 524 300   4   0   0   9   0   0   1   0   0   0 100
Choy_Gonzalez 26 arg   C  2  6 15  5 30 29 300 346 465 353   9   0   0   4   1   0   1   0   0   0  47
E_Mendez      23 arg   C  2  6 14  5 43 37 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Dardo_Miloc   24 arg   C  2  5 13  5 58 36 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
O_Pouso       21 arg   R  2  5  9 10 33 23 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
I_Fernandez   18 arg   L  2  5  8 10 31 24 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
E_Terzaghi    19 arg   L  4  9  9 18 69 25 300 755 476 769  12   0   3   0  11   4   0   1   0   0  76
Juan_Cuevas   23 arg   L  2  4  6 17 43 34 300 302 344 419   2   0   0   2   7   1   0   3   0   0 100
G_Higuain     22 arg   L  3  6  7 16 66 38 300 767 885 344   9   0   2   1   1   0   0   1   0   0  66
N_F_Silva     22 arg   C  2  4  5 14 42 37 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
L_Peralta     25 arg   C  2  4  5 13 52 23 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
M_Quiroga     21 arg   C  2  5  5 11 32 27 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100

