Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
A_Gabbarini   22 arg RLC 31  3  3  3 60 22 774 300 300 300  18  35   0   0   0   0   0   0   0   0 100
D_Rodríguez   17 arg   C 21  4  4  3 36 32 349 300 300 300   1   0   0   0   0   0   0   0   0   0 100
H_Navarro     24 arg   C 17  3  3  3 61 39 314 300 300 300   0   0   0   0   0   0   0   0   0   0 100
L_Carrio      19 arg  LC  3 30  8  5 68 30 300 697 752 333  16   0  15  13   4   0   0   5   0   0 100
I_Velez       24 arg  RC  3 28  8  4 60 29 300 835 763 944  12   0  16   6   4   0   0   3   0   0 100
P_Schmeichel  24 den   C  3 27  9  9 45 23 300 793 514 631  12   0  13   7   3   0   0   4   0   0 100
G_Peruzzi     17 arg  RC  3 26  6 11 71 33 300 440 790 680  18   0  22   8  13   2   0   3   0   0 100
G_Contrera    16 arg   R  5 21  9  7 37 25 300 351 302 302   2   0   0   0   0   0   0   1   0   0 100
F_Ikube       20 arg   C  4 17 10  9 37 36 300 762 982 663   3   0   5   3   4   0   0   0   0   0 100
G_Vallés      19 arg  LC  3 19 15 13 79 26 300 335 999 639  10   0  10   9   3   0   1   1   0   0 100
L_Galeano     25 arg RLC  3 15  8  7 55 30 300 350 925 605   0   0   0   0   0   0   0   0   0   0 100
Mario_Bolatti 28 arg   C  2 15 22 10 41 38 300 828 762 424   7   0   3  13   2   0   0   0   0   0 100
C_Tula        19 arg   C  4 14 15  9 60 25 300 589 540 432   0   0   0   0   0   0   0   0   0   0 100
F_Monserrat   19 arg   R  3 12 15  7 76 33 300 350 623 358   0   0   0   0   0   0   0   1   0   0 100
H_Fredes      20 arg RLC  3  6 33  5 82 38 300 759 724 766  15   0   0  58   6   1   3   3   0   0 100
P_Rodriguez   25 arg  RL  3  9 29 10 57 35 300 966 493 541  14   0   1  32   8   0   2   2   0   0 100
C_Pellerano   27 arg   C  3 11 24  8 60 26 300 949 757 471  12   0   7  19   6   1   2   1   0   0 100
Kun_Aguero    18 arg RLC  4  8 27 10 87 32 300 916 815 428  18   0   3  72  13   1   5   0   0   0 100
R_Bochini     24 arg  LC  3  6 22  5 42 35 300 878 434 495   6   0   0  16   1   0   2   1   0   0 100
R_Battion     17 arg  RC  5  9 20  6 40 28 300 302 337 367   7   0   0  17   3   0   0   1   0   0 100
O_Ferreyra    28 arg  RL  3  6 14  6 53 31 300 505 776 480   0   0   0   0   0   0   0   0   0   0 100
Leo_da_Silva  29 bra RLC  2  4 17 24 37 65 300 367 906 503   7   0   0   7  40   2   1   6   0   0 100
Juan_M_Iturbe 19 arg RLC  5  4 16 24 81 43 300 523 611 990   7   0   2   8  54   3   0   2   0   0 100
Dickson_Etuhu 23 nig  RC  3  6 15 16 71 35 300 944 337 892   0   0   0   0   0   0   0   0   0   0 100
Nico_Martinez 23 arg RLC  2  5  9 32 68 24 300 696 414 522  15   0   0  18  93  12   0   3   0   0 100
R_Falcao_G    26 col  RC  1  7 11 24 54 64 300 395 455 795   2   0   0   2   6   0   0   1   0   0 100
Tecla_Farías  19 arg   C  4  9  9 22 43 37 300 524 513 392   6   0   2   2  18   1   0   0   0   0 100
Dorlan_Pabón  18 arg  RC  3  7  9 20 42 30 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
R_Saa         19 arg   R  3  4  5 19 42 29 300 832 983 963  17   0   1   7  47   1   1   2   0   0  57
F_Parra       28 arg   L  3  7  7 17 31 34 300 434 775 723   0   0   0   0   0   0   0   0   0   0 100

