Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
Loco_Vivaldo  22 arg  RL 21  3  4  4 73 39 820 300 300 300  18  60   0   0   0   0   0   0   0   0 100
L_Tombolini   22 arg   C 18  3  3  3 60 33 480 300 300 300   0   0   0   0   0   0   0   0   0   0 100
S_Guzman      24 arg   L 15  2  2  2 41 26 739 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Franco_Baresi 28 ita  RC  2 26  6  2 54 43 300 743 477 297  17   0  23   6   0   0   0   2   0   0  93
Dzsudzsák     27 hun   R  3 26  8  8 38 24 300 902 642 707  17   0  24   3   4   0   0   5   0   0  50
Massimo_Oddo  28 ita  RC  2 24 11  2 41 69 300 429 764 371  15   0  21   7   0   0   1   5   0   0 100
L_Nowogrodzki 23 arg   L  3 22  6  4 56 22 300 767 602 770  18   0  25   4   1   0   0   1   0   0 100
R_Civelli     18 arg   C  3 20  8 10 58 27 300 436 676 332   4   0   3   1   0   0   1   2   0   0 100
Tato_Mosset   20 fra   C  3 18  5  7 56 19 300 994 540 503  13   0  12   0   1   0   0   0   0   0  82
F_Clementz    21 arg  RL  2 17  6  4 58 35 300 992 600 486   4   0   2   2   0   0   0   1   0   0 100
J_Krupoviesa  26 arg   R  2 16  6  5 28 26 300 684 684 433   0   0   0   0   0   0   0   1   0   0 100
P_Gerez       29 arg  LC  2 15  4  5 54 27 300 599 355 283   0   0   0   0   0   0   0   0   0   0 100
C_Leiva       21 arg   C  5 18 14  9 81 24 300 409 811 677   1   0   0   1   0   0   0   0   0   0 100
M_Ballack     26 ger   C  3 14 23  6 51 31 300 923 337 661  11   0   6  19   1   0   0   2   0   0  50
Shirou_Emiya  16 arg   L  5 10 22 12 41 36 300 537 830 475  11   0   3  32   5   1   1   4   0   0  79
Hitmontop     19 arg   R  4  7 19  7 52 25 300 826 782 666  17   0   3  22   1   0   0   4   0   0  95
U_Uclu        24 arg   C  2  4 18  4 57 34 300 626 713 875   9   0   0   7   2   0   0   1   0   0 100
L_Gil         18 arg  RC  3  7 17  6 26 30 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
M_Ricci       23 arg   R  2  5 17  4 62 38 300 734 924 488   2   0   0   6   1   0   0   0   0   0 100
P_Mannara     26 arg   C  2  5 14  6 29 30 300 518 854 496   0   0   0   0   0   0   0   1   0   0 100
Z_Sisko       21 arg   L  2  5 12  4 45 36 300 367 607 310   0   0   0   0   0   0   0   0   0   0 100
Ariel_Zarate  28 arg  LC  5  1 21 14 49 13 300 535 501 805  18   0   1  34   6   0   1   0   0   0  83
L_Donovan     27 usa  RL  3  4 13 14 47 36 300 544 640 542   0   0   0   0   0   0   0   1   0   0 100
Cadorna       22 arg RLC  4  9 15 13 69 34 300 935 551 959   2   0   0   3   0   0   0   0   0   0 100
I_Blanco      17 arg   C  5  9  8 20 62 30 300 894 676 787  16   0   5   5  38   5   0   3   0   0 100
Moltres       28 arg   C  2  7  7 20 53 22 300 500 730 745  18   0   3   3  33   2   0   3   0   1 100
S_Sotelo      20 arg RLC  5  7  9 19 57 27 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Lobo_Cordone  22 arg   R  4  7 11 17 54 26 300 462 486 918   1   0   0   0   1   0   0   4   0   0 100
A_Barijho     24 arg   C  2  6  6 18 38 32 300 874 394 899   3   0   0   0   2   0   0   0   0   0 100
S_Gonzalez    22 arg   R  3  4  7 17 78 30 300 467 822 408   0   0   0   0   0   0   0   0   0   0 100
A_Delorte     27 arg   C  2  4  6 15 26 28 300 290 290 417   0   0   0   0   0   0   0   0   0   0 100

