Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
A_Orion       31 arg   L 35  3  3  3 25 34 911 300 300 300  19  63   0   0   0   0   0   0   0   0 100
M_Preud'homme 28 bel RLC 25  3  3  3 32 30 744 300 300 300   0   0   0   0   0   0   0   0   0   0 100
S_Sosa        22 arg   R 22  4  3  4 83 24 868 300 300 300  20 129   0   0   0   0   0   0   0   0 100
Éric_Cantona  29 fra   C  3 29 15  1 65 60 300 531 604 646  14   0  17  17   2   0   3   9   0   1 100
Davor_Suker   21 arg RLC  3 29 11 10 59 34 300 763 808 416  17   0  19  14   3   0   1   2   0   0 100
W_Samuel      29 arg   C  3 26  7  7 25 32 300 985 720 444  17   0  17   9  10   0   0   3   0   0  98
J_Insaurralde 18 arg RLC  3 29  9  8 79 37 300 817 443 793  17   0  28   4   7   0   0   8   0   0 100
Eric_Gerets   29 bel   R  3 24  8  4 64 44 300 412 484 957   5   0   4   2   0   0   0   0   0   0 100
H_Ibarra      32 arg   L  1 25  6  2 32 26 300 976 339 722   6   0  10   1   0   0   0   3   0   0  97
C_Traverso    18 arg   C  3 21  6  8 69 21 300 912 810 350   5   0   5   1   1   0   0   0   0   0 100
Clemente      22 arg   L  3 20  5  5 60 31 300 958 403 555  17   0  22   3   3   0   0   4   0   0  54
Maxi_Batman   22 arg   C  3 19  7  9 79 33 300 569 720 908   1   0   0   0   1   0   0   0   0   0 100
Nico_Colazo   16 arg   L  4 21 11  8 69 22 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Mati_Brad     23 arg RLC  3 10 36  9 59 22 300 582 375 698  16   0   0  54   7   0   4   3   0   0 100
P_Ledesma     23 arg RLC  3  8 37  9 72 37 300 859 700 599  17   0   1  61   8   0   7   6   0   0 100
B_Lizarazu    31 arg  RC  2  7 30  8 55 29 300 628 974 575  17   0   2  55   7   1   2   2   0   0  98
L_Somoza      22 arg RLC  3  6 26  6 56 24 300 993 356 650   8   0   2  16   2   0   0   2   0   0  96
Z_Boban       22 cro RLC  3  7 27  7 74 34 300 491 477 722  13   0   1  35   4   0   4   9   0   2 100
Juan_J_Jayo_L 27 per RLC  2 19 24 12 56 50 300 676 796 599   5   0   2  10   1   0   3   0   0   0 100
C_Doni        29 ita RLC  2  4 22 12 43 39 300 481 840 590   2   0   0   2   2   0   0   2   0   0 100
Z_Zidane      29 fra   C  2 10 23 15 53 35 300 624 465 729   2   0   0   3   5   0   0   1   0   0 100
Nico_Blandi   23 arg RLC  3 11 10 45 77 35 300 478 337 901  15   0   2   3 108  28   0   7   0   0 100
M_Palermo     31 arg  RL  2  8  9 29 52 25 300 471 488 715  16   0   3   3  72   9   1   4   0   0  94
P_Iarley      22 arg RLC  5  6  6 27 59 26 300 473 922 401   9   0   0   1  29   3   0   0   0   0 100
Chelo_Delgado 21 arg  LC  3 12  7 23 66 30 300 764 390 987   6   0   0   2   4   0   0   3   0   1 100
Laucha_Acosta 18 arg   C  4 12  9 21 77 27 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100

