Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
D_Vega        21 arg   L 20  3  3  3 59 36 591 300 300 300  15  22   0   0   0   0   0   0   0   0  70
B_Buticce     26 arg   L 13  2  2  2 51 33 300 300 300 300   2   0   0   0   0   0   0   0   0   0 100
A_Fughtie     22 arg   L  8  1  1  1 31 33 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Ivan_Cordoba  26 arg RLC  2 23  5  5 73 29 300 851 937 664  15   0  29   6   0   0   0   3   0   0  75
Juan_Rocchia  30 arg  LC  2 21  4 13 46 51 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
J_Botinelli   22 arg   R  3 20  8  8 68 30 300 785 829 465  14   0  20   6   3   0   0   4   0   0  70
Gonzalo_Bazan 21 arg  RL  2 18  6  4 51 31 300 995 986 533  13   0  13   6   0   0   0   9   0   2  72
G_Mendez      29 arg   C  2 18  4  5 34 36 300 468 307 115  15   0  14   0   0   0   0   3   0   0  20
G_Rodriguez   25 arg   R  2 14  4  5 56 32 300 691 314 324   8   0   4   1   0   0   0   3   0   0  81
R_Albretch    26 arg   C  2 12  5  5 45 26 300 522 319 290  15   0   4   2   2   0   0   1   0   0  54
Jacobo_Urso   25 arg   C  2 12 11  5 72 29 300 829 436 263  14   0   5  11   2   0   1   6   0   0 100
Isgut         17 arg RLC  2  5 16  5 49 31 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
R_Faeck       19 isr   R  2  4 16  4 36 40 300 694 626 430  15   0   1  11   0   0   0   3   0   0  35
F_Galetto     20 arg   L  2  4 14  5 66 37 300 578 711 244  16   0   1  21   2   0   2   1   0   0  75
P_Zabaleta    27 arg   C  2  5 13  5 37 28 300 404 316 273   1   0   0   0   1   0   0   0   0   0  96
C_Ledesma     21 arg  RC  3  7 13  6 34 21 300 340 800 365   2   0   0   2   0   0   0   0   0   0  74
Ruben_Insua   20 arg   L  2  4 11  5 61 32 300 260 432 297   2   0   0   1   0   0   0   0   0   0 100
Pipo_Gorosito 24 arg   C  2  4 11 11 61 22 300 424 478 560   1   0   0   1   0   0   0   0   0   0 100
W_Montillo    24 arg   C  2  5 10  9 45 33 300 495 687 495   0   0   0   0   0   0   0   0   0   0 100
J_Sanfilippo  26 arg   R  2  5  6 16 47 22 300 521 742 810  14   0   2   1  11   1   0   3   0   0  78
Lobo_Fischer  26 arg   L  2  5  5 16 57 39 300 494 321 516  14   0   0   1  11   2   0   2   0   0  67
G_Oberman     18 arg  RC  3  6  6 14 66 32 300 795 523 739   3   0   1   0   6   0   0   0   0   0  86
G_Gonzalez    19 arg  LC  2  5  5 12 38 25 300 377 474 525   3   0   0   0   2   0   0   0   0   0  72

