Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
Mono_Navarro  18 arg  RC 21  3  3  3 56 30 891 300 300 300  14  99   0   0   0   0   0   0   0   0 100
L_Chichizola  20 arg  LC 17  3  4  4 58 34 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
F_Lugo        25 arg   L 13  2  2  2 71 32 392 300 300 300   1   4   0   0   0   0   0   0   0   0 100
E_Figueroa    25 chi   C  1 22  7  1 50 55 300 292 503 309  12   0  19   7   1   0   0   3   0   1  99
A_Chari       22 arg   L  3 23  7  4 73 34 300 948 373 440  12   0  38   4   2   0   0   1   0   0  90
F_Marasco     26 arg   R  2 21  5  4 40 22 300 715 533 245  11   0  17   2   0   0   0   2   0   0  77
M_Albela      21 arg   C  3 21  9  5 52 37 300 688 533 713  12   0  14   8   4   0   2   5   0   1  90
N_Burdisso    19 arg RLC  2 17  4  6 48 24 300 599 633 623   4   0   2   1   0   0   0   0   0   0 100
J_Barraza     24 arg   C  2 16  5  3 33 22 300 311 791 832   3   0   6   2   0   0   0   1   0   0 100
Abidal        21 arg   L  2 15  5  3 38 32 300 840 338 270   5   0   4   1   0   0   0   3   0   0  94
C_Barriga     31 arg   C  2 14  5  4 25 30 300 788 719 430   4   0   4   2   1   0   1   0   0   0 100
M_Posniak     20 arg   R  2 15  4  5 53 28 300 562 422 309   3   0   4   0   2   0   0   0   0   0 100
D_Khumalo     26 saf  LC  3 13 11  6 31 33 300 513 594 268   3   0   3   1   0   0   0   1   0   0 100
G_Gigliaza    19 arg RLC  2  5 18  4 66 32 300 610 814 192  14   0   2  23   0   0   1   2   0   0  88
J_Manteca     22 arg   L  2  4 16  5 57 23 300 548 931 410  11   0   1  17   2   0   0   0   0   0  84
A_Horta       18 eng  LC  2  5 15  4 39 43 300 499 811 286  12   0   3  12   1   0   1   1   0   0  79
E_Coudet      21 arg   R  3  6 14  5 51 28 300 737 928 611   3   0   1   3   0   0   0   1   0   0 100
J_Basualdo    21 arg   R  3  4 14  6 53 29 300 712 532 345   1   0   0   1   0   0   0   0   0   0 100
D_Coronado    31 arg   L  2  6 13  5 35 34 300 404 696 290   2   0   0   0   0   0   0   0   0   0 100
A_Del_Piero   26 ita  RC  3  4 15 17 55 22 300 780 785 333  13   0   1   8  11   1   0   3   0   0  87
M_Caneo       18 arg   C  3  7 12 12 82 26 300 387 694 576   1   0   0   0   2   1   0   0   0   0 100
KH_Rummenigge 32 ger   C  1  1 10 22 42 30 300 316 596 318  11   0   1   9  23   1   1   2   0   0  79
T_Henry       19 arg   C  2  5  6 17 35 38 300 984 796 925  11   0   3   1  17   2   0   1   0   0  93
E_Cavani      19 arg   R  2  4  5 15 31 36 300 667 697 735   4   0   0   3   2   0   0   0   0   0 100
F_Manteca     24 arg   C  2  6  5 15 31 21 300 520 362 448   0   0   0   0   0   0   0   0   0   0 100
R_Palacio     26 arg  LC  3  8  4 15 62 25 300 429 801 806  11   0   0   0   7   0   0   0   0   0 100
Acero_Cali    27 arg  LC  2  3  5 14 53 30 300 558 270 556   0   0   0   0   0   0   0   0   0   0 100

