Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
P_Ryoemnoije  18 arg  RL 21  3  3  3 37 34 361 300 300 300  16  26   0   0   0   0   0   0   0   0 100
S_Romero      25 arg   L 18  3  3  3 49 28 485 300 300 300   0   0   0   0   0   0   0   0   0   0 100
I_Uza         17 arg   R 18  3  4  4 51 33 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
O_Ibsi        21 arg   R 16  3  4  5 41 25 332 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Pateatraseros 22 arg RLC  3 26  7  5 77 23 300 515 336 944  16   0  28  13   7   0   1   1   0   0  86
L_Mareque     18 arg  LC  3 22  8  6 53 29 300 755 760 346  10   0  11  11   4   0   1   2   0   0 100
W_Shoojho     18 arg   R  4 21  7  6 32 36 300 738 516 346   9   0   9   3   0   0   1   9   0   3  91
K_Elotya      22 arg  RC  3 20  6  7 46 24 300 837 563 357  10   0  13   4   5   0   0   1   0   0  36
N_Odruska     21 arg  LC  4 19 10  9 57 31 300 345 944 492   9   0   5  13   5   0   2   3   0   0  62
Ariel_Seltzer 28 arg   L  1 17 15 10 55 60 300 360 333 304   1   0   1   1   0   0   0   0   0   0 100
jm            22 arg   R  3 18  6  7 64 31 300 300 682 427   7   0   8   2   3   0   0   1   0   0  95
Y_Adno        20 arg   L  4 16  9 11 56 23 300 386 324 300   0   0   0   0   0   0   0   0   0   0 100
P_Rotchen     19 arg   C  3 17  6  5 28 32 300 531 530 417   7   0   9   1   2   0   0   2   0   0 100
A_Garce       20 arg   R  3 15  7  6 70 37 300 600 723 511   0   0   0   0   0   0   0   0   0   0 100
E_Broedn      19 arg   R  3 14  5  7 42 26 300 749 500 405   1   0   1   0   0   0   0   0   0   0 100
Turco_Grecco  17 arg   C  3 14 12  8 52 36 300 978 530 555  11   0  11  11   5   0   0   3   0   0 100
D_M_Vilariño  22 arg   R  3 12 11  6 34 34 300 686 353 575   5   0   0   3   2   0   0   0   0   0 100
U_Uclu        23 arg   C  2  4 18  4 57 34 300 624 501 851   1   0   0   0   0   0   0   0   0   0 100
T_Prehoj      17 arg   C  4  9 17  8 73 21 300 468 621 361   5   0   2  13   1   0   0   0   0   0  91
E_Lavezzi     26 arg  RC  3  5 17  6 39 38 300 612 946 557   0   0   0   0   0   0   0   0   0   0 100
H_Losada      17 arg   R  3  6 17  7 36 33 300 535 920 671  16   0   0  18   6   3   1   1   0   0 100
H_Olaya       17 arg   R  3  6 17  7 43 33 300 358 377 417  15   0   0  27   6   0   0   0   0   0  55
B_Braksoc     21 arg   L  4  6 15 11 33 31 300 300 966 332   9   0   0  20   4   0   0   0   0   0  32
Z_Oto         19 cro   L  2  4 15  3 47 34 300 409 758 376   7   0   0  10   0   0   1   1   0   0 100
Kaka          23 arg   R  3  6 16  6 48 21 300 398 304 423   0   0   0   0   0   0   0   0   0   0 100
C_Sanchez     18 arg RLC  2  5 13  4 36 40 300 467 669 377   0   0   0   0   0   0   0   0   0   0 100
Ruud_Gullit   19 hol  RC  3  6 20 14 53 38 300 328 766 659  16   0   0  37  28   0   2   1   0   0  84
M_Lanzini     21 arg  RC  2  6 14 15 55 31 300 337 612 514   7   0   0   7  10   3   2   0   0   0 100
R_Mehecli     21 arg   R  4  9 14 13 53 22 300 300 312 300   0   0   0   0   0   0   0   0   0   0 100
M_Spiegler    30 isr   L  3  7 15 10 24 35 300 376 360 320   0   0   0   0   0   0   0   0   0   0 100
E_Taucher     19 arg   C  3  7 11 11 50 28 300 387 827 521   0   0   0   0   0   0   0   0   0   0 100
S_Kun_Aguero  22 arg   L  3  7 11 22 78 34 300 324 625 416  16   0   0  28  61  10   1   1   0   0  85
Il_F_Marelli  21 arg   R  3  7  9 20 57 30 300 783 864 518   5   0   0   4  11   1   1   3   0   0 100
H_Bracamonte  19 arg   L  5  7  7 19 55 35 300 338 401 570   8   0   0   3  13   1   0   3   0   0  91
A_Morón       18 arg   C  3  6  4 17 60 30 300 328 407 696  10   0   0   2  18   4   0   1   0   0  83
R_Chaert      21 arg  RL  3  7 13 15 70 22 300 295 419 348   5   0   0   2   0   0   1   0   0   0 100
G_Higuain     21 arg   L  3  6  7 15 64 38 300 628 734 920   0   0   0   0   0   0   0   0   0   0 100

