Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
Loco_Vivaldo  21 arg  RL 19  3  4  4 70 39 632 300 300 300   8  20   0   0   0   0   0   0   0   0 100
L_Tombolini   21 arg   C 18  3  3  3 57 33 480 300 300 300   9  21   0   0   0   0   0   0   0   0 100
S_Guzman      23 arg   L 15  2  2  2 41 26 739 300 300 300   2  12   0   0   0   0   0   0   0   0 100
Franco_Baresi 27 ita  RC  2 24  6  2 54 43 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Massimo_Oddo  27 ita  RC  2 21 11  2 37 69 300 803 459 333   6   0   7   6   0   0   0   5   0   0  74
L_Nowogrodzki 22 arg   L  3 19  6  4 56 22 300 848 406 683  14   0  17   6   1   0   0   1   0   0  85
R_Civelli     17 arg   C  3 19  8 10 55 27 300 347 560 315  16   0  17  13  11   0   1   2   0   0  64
Tato_Mosset   19 fra   C  3 17  5  7 53 19 300 787 493 443   8   0   3   2   1   0   0   0   0   0  69
F_Clementz    20 arg  RL  2 16  6  4 55 35 300 695 345 315   5   0   4   1   1   0   0   0   0   0  86
J_Krupoviesa  25 arg   R  2 16  6  5 28 26 300 548 669 430  10   0   9   7   1   0   0   2   0   0  92
P_Gerez       28 arg  LC  2 15  4  5 57 27 300 556 355 283   7   0   4   1   0   0   0   1   0   0 100
E_Faccioli    22 arg   L  2 12  5  5 27 30 300 876 250 250   2   0   2   0   0   0   0   1   0   0 100
F_Manccinelli 26 arg   R  2 12  5  5 42 24 300 928 384 310   2   0   1   0   0   0   0   1   0   0 100
C_Leiva       20 arg   C  5 17 14  9 78 24 300 639 596 581  11   0  16  11   4   0   2   2   0   0 100
Edgar_Davids  23 hol RLC  6 15 19 10 60 55 300 518 829 415   9   0   3  21   3   1   1   1   0   0  65
Emmanuel_Pío  20 arg   C  4 10 18  6 43 27 300 398 861 418   7   0   0  18   2   1   3   1   0   0  73
M_Ricci       22 arg   R  2  5 16  4 62 38 300 514 865 288  16   0   3  37   3   0   3   0   0   0  65
P_Mannara     25 arg   C  2  5 14  6 29 30 300 515 602 453   6   0   0   2   1   1   0   4   0   0 100
R_Brum        21 arg   C  2  5 12  4 64 29 300 428 472 368   2   0   0   1   0   0   0   1   0   0 100
D_Vega        23 arg   C  2  6 12  5 69 30 300 355 843 475   5   0   0  10   1   0   0   0   0   0 100
Z_Sisko       20 arg   L  2  5 12  4 42 36 300 367 607 310   6   0   1   8   0   0   0   0   0   0 100
Ariel_Zarate  27 arg  LC  5  1 19 14 47 13 300 338 625 586   7   0   0  12  12   2   1   0   0   0  59
L_Donovan     26 usa  RL  3  4 13 14 47 36 300 498 406 539   8   0   0   5   2   0   0   0   0   0 100
Cadorna       21 arg RLC  4  9 14 13 66 34 300 750 774 808   9   0   3   9  11   3   0   1   0   0 100
I_Blanco      16 arg   C  5  9  8 19 59 30 300 293 305 365   1   0   0   0   0   0   0   0   0   0 100
Moltres       27 arg   C  2  6  7 19 51 22 300 929 585 677  16   0   3   7  33   7   0   1   0   0  69
Lobo_Cordone  21 arg   R  4  7 11 17 51 26 300 453 396 778  10   0   1   1  12   2   0   0   0   0 100
A_Barijho     23 arg   C  2  6  5 17 38 32 300 735 919 980  14   0   0   3  26   4   0   1   0   0  49
S_Gonzalez    21 arg   R  3  4  7 17 75 30 300 467 822 408   6   0   0   3   8   0   0   0   0   0 100
A_Delorte     26 arg   C  2  4  6 15 26 28 300 290 290 417   1   0   0   0   0   0   0   1   0   0 100

