Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
Iker_Casillas 21 arg  RC 27  3  3  3 51 26 500 300 300 300  15  58   0   0   0   0   0   0   0   0 100
S_Saja        27 arg   C 15  2  2  2 55 32 910 300 300 300   0   0   0   0   0   0   0   0   0   0 100
G_Campagnuolo 24 arg  RC 12  2  2  2 58 30 804 300 300 300   2  17   0   0   0   0   0   0   0   0 100
Jose_Ramirez  27 arg   L  9  2  2  2 54 24 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
F_Coloccini   24 arg   R  2 26  6  6 61 30 300 458 265 627  15   0  26   2   1   1   0   4   0   0  94
H_Ameli       30 arg   R  2 25  5  5 57 29 300 433 845 578  15   0  13   1   0   0   0   3   0   0  59
D_Manusovich  26 arg  LC  2 20  5  6 41 28 300 914 946 488  15   0  11   1   1   0   0   3   0   0  20
Oscar_Ruggeri 21 arg   R  2 20  9  5 51 34 300 793 317 258  16   0  17   6   0   0   0   3   0   0  40
F_A_Batista   21 arg  RL  2 12  5  6 34 30 300 440 281 308   5   0   8   1   2   0   0   0   0   0  71
R_Oveja_Telch 25 arg   R  2 10  5  4 32 35 300 368 300 300   0   0   0   0   0   0   0   0   0   0 100
P_Michelini   24 arg  LC  2  9  5  5 56 38 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
G_Rivarola    22 arg  LC  2  9  9  4 52 29 300 804 698 365   0   0   0   0   0   0   0   0   0   0 100
L_Pusineri    24 arg   L  2  6 22  6 58 30 300 729 808 615  14   0   4  28   1   0   2   3   0   0  48
L_Rodriguez   28 arg  LC  2  5 13  5 38 33 300 300 366 300   4   0   0   1   0   0   0   0   0   0 100
Mario_Santana 25 arg   R  2  6 13  5 27 34 300 583 576 145  16   0   1  10   0   0   0   4   0   0  20
RC_Montserrat 31 arg   L  2  4 12  4 23 33 300 290 290 290   1   0   0   0   0   0   0   1   0   0 100
Bambino_Veira 20 arg   C  2  5 10  4 47 35 300 300 300 328   0   0   0   0   0   0   0   0   0   0 100
Paulo_Silas   20 arg   R  2  4 10  9 56 34 300 524 415 583   0   0   0   0   0   0   0   0   0   0 100
L_Romagnoli   23 arg   L  2  4  9  6 29 33 300 300 300 300   1   0   0   0   0   0   0   0   0   0  71
N_Ortigoza    21 arg   C  3  7 16 12 60 33 300 361 483 868  15   0   7  17   6   0   1   3   0   0  88
Carlos_Netto  21 arg  LC  2  6 15 12 55 21 300 990 681 670  16   0   5  15   6   1   0   3   0   1  56
Berni_Romeo   31 arg   C  2  5  5 18 55 30 300 434 738 527  16   0   1   1  13   4   0   4   0   0  52
Guille_Franco 25 arg   R  2  5  5 14 36 34 300 690 394 680  15   0   0   0   4   0   0   6   0   2  23
C_D_Biaggio   20 arg   C  2  4  4 11 37 21 300 385 510 991   2   0   0   0   0   0   0   0   0   0 100
Raul_Estevez  22 arg   C  2  5  5  9 43 25 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100

