Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
B_Leyenda     22 arg   L 30  3  3  3 39 33 500 300 300 300  14  49   0   0   0   0   0   0   0   0 100
A_Carrizo     22 arg  RC 19  3  3  3 52 37 514 300 300 300   0   0   0   0   0   0   0   0   0   0 100
S_Ochacle     20 arg   R 18  3  3  4 59 31 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
C_Lucchetti   25 arg  RL 17  2  2  2 58 22 952 300 300 300   0   0   0   0   0   0   0   0   0   0 100
M_Dos_Santos  21 arg  LC  2 26  6  4 51 18 300 460 705 366  14   0  22  10   2   0   0   1   0   0  81
Dzsudzsák     26 hun   R  3 24  8  8 38 24 300 345 517 620   8   0   8   3   2   0   0   3   0   1  85
M_Materazzi   21 ita  RC  3 22 13 11 64 39 300 712 770 636  14   0  14  13   8   1   0   3   0   0  86
R_Trotta      27 arg   C  3 21  9  7 54 33 300 487 748 600   4   0   4   0   0   0   0   2   0   0 100
Juan_Forlin   24 arg   C  2 21  9  2 42 28 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Arruabarrena  24 arg   L  2 20 14 10 62 45 300 451 630 311   7   0   6   9   3   0   0   1   0   0  84
M_Galarza     21 arg   R  4 18  6  9 45 38 300 485 335 324   1   0   2   0   0   0   0   1   0   0 100
F_Mec         20 arg   R  5 16  8  9 79 30 300 290 320 301   1   0   0   1   1   0   0   1   0   0 100
G_Bettini     17 arg   R  3 15  8  7 41 30 300 299 472 365   2   0   0   1   0   0   0   1   0   0 100
M_Mea_Vitali  23 ven   C  3 20 20  7 85 44 300 357 561 549  10   0  13  31   4   1   2   9   0   1 100
L_Álvarez     26 col   C  3 19 17  6 51 28 300 463 684 937  12   0   9  14   4   0   1   3   0   0  78
O_Ahumada     17 arg RLC  3 13 16  6 75 31 300 343 312 304   0   0   0   0   0   0   0   0   0   0 100
Hernán_Bruno  17 arg   C  3 11 13  8 70 39 300 926 860 442   5   0   0   4   0   0   0   1   0   0 100
K_Kamamoto    30 jap  RC  3  8 27  6 59 35 300 878 572 363  13   0   3  42   4   0   2   5   0   0  86
Nwankwo_Kanu  21 nig  LC  3  8 24  7 56 38 300 418 549 539  14   0   2  26   6   1   2   2   0   0  84
Ray_Wilkins   25 eng   C  3  9 23  8 48 34 300 611 910 316  12   0   0  27   4   0   1   2   0   0  87
M_Rodriguez   20 arg   R  3  6 21  7 63 36 300 356 787 333   2   0   0   6   2   0   0   1   0   0 100
Matias_Diaz   19 arg   L  4  6 19  6 58 33 300 442 440 314   2   0   2   2   0   0   0   1   0   0 100
Esteban_Buján 19 arg   R  3  6 16  6 53 26 300 761 410 375   0   0   0   0   0   0   0   0   0   0 100
H_Florijn     19 arg   R  3  7 16  5 75 28 300 355 475 310   0   0   0   0   0   0   0   0   0   0 100
C_Maidana     24 arg   L  2  6 16  5 73 23 300 373 311 406   1   0   0   1   1   0   0   0   0   0 100
E_Gonzalez    17 arg   C  3  9 16 13 42 33 300 533 638 595   2   0   0   3   3   0   1   0   0   0 100
Kittan_Bachik 16 arg   L  4  6 16 13 48 30 300 280 280 299   1   0   0   0   1   0   0   0   0   0 100
J_Lujambio    25 arg   R  2  6  6 29 56 21 300 370 776 769  13   0   1   3  63   7   0   3   0   0  91
RV_Nistelrooy 28 hol RLC  2  1  7 24 62 54 300 432 552 753   7   0   0   4  32   4   0   1   0   0  87
A_Chavez      19 arg   C  5  9  9 21 47 30 300 280 460 708   1   0   0   1   0   0   0   0   0   0 100
Chipi_Barijho 16 arg  LC  3 12  9 20 69 34 300 392 434 694   2   0   0   1   3   1   0   0   0   0 100
R_Funes_Mori  18 arg RLC  5  9  9 19 41 36 300 382 469 457   1   0   0   1   1   0   1   0   0   0 100
Nico_Chetti   21 arg   R  5  7  6 17 80 35 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
B_Schelotto   23 arg   R  3  6  8 16 68 30 300 328 595 321   0   0   0   0   0   0   0   0   0   0 100

