Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
A_Orion       30 arg   L 33  3  3  3 28 34 535 300 300 300  13  67   0   0   0   0   0   0   0   0 100
M_Preud'homme 27 bel RLC 25  3  3  3 32 30 678 300 300 300   7  12   0   0   0   0   0   0   0   0 100
Éric_Cantona  28 fra   C  3 26 14  1 63 60 300 738 422 424  13   0  18  16   0   0   1   9   0   0  88
H_Ibarra      31 arg   L  3 25  7  4 35 26 300 963 912 691  13   0  13   6   2   0   1   5   0   0  63
Davor_Suker   20 cro  RL  3 25 10  9 50 34 300 698 484 661  12   0  19   8   6   0   0   4   0   0  71
W_Samuel      28 arg   C  3 24  6  6 28 32 300 515 925 781   6   0   7   2   2   0   0   2   0   0 100
J_Insaurralde 17 arg  LC  3 24  8  8 76 37 300 895 690 413   9   0  17   2   4   0   1   6   0   2  97
Eric_Gerets   28 bel   R  3 22  7  4 67 44 300 691 814 653   4   0   7   1   0   0   0   3   0   0 100
C_Traverso    17 arg   C  3 20  6  7 66 21 300 626 462 880   2   0   6   2   1   1   0   0   0   0 100
Maxi_Batman   21 arg   C  3 19  7  9 76 33 300 354 636 881   4   0   0   0   1   0   0   0   0   0 100
Mati_Brad     22 arg RLC  3  9 32  8 57 22 300 915 363 846  11   0   5  42   7   0   4   1   0   0  83
P_Ledesma     22 arg  RC  3  8 32  8 71 37 300 549 681 893  13   0   3  48   8   0   6   0   0   0  93
B_Lizarazu    30 fra  RC  3  7 27  8 56 29 300 946 559 849  12   0   0  28   6   0   3   0   0   0  70
L_Somoza      21 arg   C  3  6 25  6 53 24 300 836 346 607  12   0   3  24   9   0   3   3   2   0 100
Z_Boban       21 cro  LC  3  6 24  7 71 34 300 894 496 409   9   0   0  11   3   0   1   2   1   0 100
C_Doni        28 ita RLC  2  4 21 12 46 39 300 389 704 440   3   0   0   1   1   0   0   1   0   0 100
Z_Zidane      28 fra   C  2 10 21 15 56 35 300 506 931 520   5   0   1   5   2   0   1   0   0   0  92
F_Vargas      18 arg   L  3 10 21  8 83 26 300 364 534 759   1   0   0   3   2   0   1   0   0   0 100
Chicho_Serna  17 arg   C  4  9 18  9 32 30 300 300 300 300   1   0   0   0   0   0   0   0   0   0 100
Nico_Blandi   22 arg  LC  3 10  9 37 77 35 300 688 339 869  13   0   1   3  78  18   0   3   0   0  92
M_Palermo     30 arg  RL  3  8  9 28 55 25 300 946 876 337  12   0   1   6  41   4   1   0   0   0  73
P_Iarley      21 arg   C  5  6  6 23 56 26 300 240 557 856   4   0   0   3   5   2   0   1   0   0 100
Chelo_Delgado 20 arg  LC  3 12  7 23 63 30 300 706 272 577   7   0   2   0  11   5   0   1   0   0 100

