Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
F_Eji         17 bra  RC 21  2  2  2 50 51 455 300 300 300  18  60   0   0   0   0   0   0   0   0 100
G_Marinelli   18 arg  LC 15  3  3  3 43 29 633 300 300 300   1   4   0   0   0   0   0   0   0   0 100
F_Constanzo   25 arg RLC 13  3  3  3 45 38 352 300 300 300   0   0   0   0   0   0   0   0   0   0 100
A_Saccone     20 arg   R 13  3  3  3 48 24 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
C_Ayala       22 arg RLC  3 17  4  9 68 30 300 901 872 452  14   0  18   5  13   1   0   9   0   0 100
Mati_Jdm      17 arg RLC  3 17  6  8 72 28 300 352 443 315   4   0   5   1   1   0   0   0   0   0  86
E_Berizzo     18 arg   C  3 17  7  6 45 33 300 380 300 300   2   0   1   0   0   0   0   0   0   0  94
P_Ferrari     23 arg   C  3 18  5  5 69 30 300 473 576 954  19   0  26   7   6   1   0   0   0   0 100
L_Abecasis    18 arg   R  3 16  5  5 57 27 300 488 936 508   7   0   3   4   2   0   1   1   0   0  99
J_M_Diaz      19 arg  RL  3 14  6  8 72 34 300 373 832 816   7   0   6   3   5   2   0   7   0   0 100
M_Demichelis  28 arg  RL  3 14  7  8 55 34 300 350 914 433  10   0   6   7   7   0   0   2   0   0 100
J_Maidana     22 usa   C  2 12  4  5 45 32 300 460 300 300   0   0   0   0   0   0   0   0   0   0 100
X_Udashoobt   23 arg RLC  2 13  3  5 52 52 300 492 752 388   6   0   1   0   3   1   0   0   0   0 100
D_De_Rossi    24 ita RLC  3 11 14  7 66 30 300 295 535 295   0   0   0   0   0   0   0   0   0   0 100
Tropius       20 arg   R  3 11 13  9 53 38 300 499 759 666   6   0   2   7   5   1   1   0   0   0 100
M_Ballack     23 ger   C  3 13 16  5 51 31 300 340 487 567   4   0   3   5   1   0   2   0   0   0 100
R_Merlo       22 arg   R  3  8 10  9 73 27 300 951 327 515   0   0   0   0   0   0   0   0   0   0 100
El_Misha      20 arg  RL  3  6 19  5 53 32 300 580 451 331  11   0   1  26   1   0   2   6   0   0  98
E_Carolo      16 arg   C  3  5 18  9 54 31 300 430 430 455   1   0   0   0   1   0   0   0   1   0 100
A_Dominguez   29 arg  RC  3  4 20  9 57 31 300 770 473 631  18   0   1  49  10   0   4   2   0   0 100
E_Coudet      19 arg   R  3  6 14  5 45 28 300 506 768 621   2   0   0   2   0   0   0   1   0   0 100
Espeon        21 arg  LC  2  5 17  4 64 34 300 647 378 565  16   0   1  35   2   0   5   2   1   0 100
C_Ledesma     19 arg  RC  3  7 13  6 29 21 300 340 758 365   3   0   0   1   0   0   0   0   0   0 100
S_Carrera     19 arg  RL  3  6 12  4 56 25 300 436 650 392   1   0   0   0   0   0   0   0   0   0 100
L_Astrada     23 arg RLC  3  8 15  6 47 39 300 711 446 591  10   0   2  18   0   0   2   4   0   0  95
O_Ardiles     22 arg  RC  3  9 16 16 74 33 300 424 361 531  10   0   5  17  20   1   1   1   0   0 100
M_Lanzini     19 arg  RC  2  5 12 13 49 31 300 679 761 305   7   0   1   4   2   0   0   0   0   0 100
H_Crespo      24 arg   C  3  8  5 19 61 23 300 736 875 499  17   0   6   3  48   7   0   6   0   0 100
A_Ortega      22 arg   L  3  6  8 16 57 22 300 557 807 690   9   0   2   3  14   3   0   0   0   0 100
G_Oberman     16 arg  RC  3  6  6 14 60 32 300 295 295 324   0   0   0   0   0   0   0   1   0   0 100
Jota_Mouche   18 arg   R  3  4  6 14 71 28 300 340 438 704   1   0   0   0   4   0   0   0   0   0 100
D_Villalva    20 arg   C  3  6  8 18 70 30 300 957 622 323  11   0   3   5  35   6   0   3   0   0 100

