Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
B_Leyenda     20 arg   L 23  3  3  3 36 33 535 300 300 300  17  48   0   0   0   0   0   0   0   0 100
C_Lucchetti   23 arg  RL 17  2  2  2 58 22 791 300 300 300   4  16   0   0   0   0   0   0   0   0 100
Seba_Lopez    20 arg   L 13  3  3  3 27 21 311 300 300 300   0   0   0   0   0   0   0   0   0   0 100
E_Bologna     22 arg   R 13  2  2  2 60 30 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
M_Dos_Santos  19 arg   L  2 19  5  3 44 18 300 793 472 812  16   0  19   3   1   0   0   3   0   0  96
M_Albela      19 arg   C  3 17  7  5 45 37 300 382 935 343   9   0  16   6   5   0   0   2   0   0  93
M_Materazzi   19 ita  RC  3 16 11 10 58 39 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
E_Andewjh     23 ger   R  2 15  5  4 58 43 300 556 343 433  14   0  15   6   3   0   0   6   0   0  99
V_Lopez       27 arg   L  2 13  3  4 36 20 300 981 321 358   2   0   2   0   0   0   0   0   0   0 100
L_Nowogrodzki 20 arg   L  3 14  5  4 50 22 300 401 459 383   9   0   5   2   1   0   0   0   0   0 100
J_Barraza     22 arg   C  2 13  4  3 33 22 300 515 718 466   9   0   1   3   0   0   0   8   0   0 100
M_Bustamante  20 arg  LC  2 14  4  4 58 21 300 398 596 375  15   0  11   3   3   0   1   1   0   0 100
D_M_Vilariño  20 arg   R  3 12 10  6 28 34 300 419 597 331   5   0   2   1   1   0   0   1   0   0 100
R_Carlos      19 arg   R  3 13 10  6 70 37 300 307 711 551   3   0   3   0   0   0   0   0   0   0 100
F_Sardella    19 arg  RC  3 11  9  7 46 32 300 500 615 300   1   0   1   3   0   0   0   0   0   0 100
Naoki_Matsuda 17 jap RLC  3 12 14  7 38 31 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
L_Álvarez     24 col   C  3 15 14  6 51 28 300 380 360 300   0   0   0   0   0   0   0   0   0   0 100
M_Schwarzer   26 aus  LC  3 14 14  5 35 28 300 535 374 802   5   0   7   5   2   0   0   5   0   0 100
Ray_Wilkins   23 eng   C  3  8 19  7 47 34 300 677 955 665   8   0   0  14   4   0   0   0   0   0  93
Nwankwo_Kanu  19 nig  LC  3  7 20  6 50 38 300 755 380 774  18   0   3  41   4   0   3   2   0   0 100
K_Kamamoto    28 jap  RC  3  7 20  5 62 35 300 602 433 640  10   0   0  25   6   0   2   3   0   0 100
Esteban_Buján 17 arg   R  3  6 15  6 47 26 300 460 365 300   1   0   2   1   0   0   0   0   0   0  95
M_Quinteros   23 arg   R  2  4 13  4 31 22 300 293 693 323   6   0   0   7   0   0   0   0   0   0 100
C_Maidana     22 arg   L  2  5 12  4 73 23 300 341 861 383  10   0   0   6   2   0   0   3   0   0 100
I_Uyi         23 ita   C  2  4 12  4 42 44 300 388 770 418   5   0   0   5   0   0   0   0   0   0 100
W_Erviti      26 arg  LC  2  3 12  5 54 21 300 361 513 345   1   0   0   0   0   0   0   0   0   0 100
J_Rodriguez   19 arg   L  2  5 12  5 40 20 300 394 640 346   2   0   0   0   0   0   0   0   0   0 100
M_Spiegler    28 isr   L  3  7 15 10 27 35 300 376 360 320   6   0   0   6   2   0   0   0   0   0 100
E_Stewart     19 usa  RC  3  6 13 12 34 33 300 476 577 321   6   0   1   5  11   1   1   0   0   0 100
C_Erbes       18 arg   C  3  6 11 10 36 25 300 290 874 410   3   0   0   4   3   0   0   1   0   0 100
J_Gomez       20 arg  RC  2  5 10  9 72 27 300 711 806 401   7   0   1   4   3   0   0   4   0   0 100
J_Lujambio    23 arg   R  2  5  5 21 56 21 300 549 812 516  18   0   1   5  49   6   0   2   0   0  97
Marco_Perez   22 arg   R  3  6  5 16 40 34 300 580 810 341   4   0   1   4   7   0   0   0   0   0 100
D_Cvitanich   25 arg   C  2  4  4 14 37 26 300 406 300 843   9   0   2   0  11   1   0   0   0   0 100
Facu_Ferreyra 17 arg   C  3  5  6 15 57 28 300 285 285 480   2   0   0   0   4   0   0   0   0   0 100
P_Mouche      27 arg   C  3  6  6 16 57 30 300 588 387 423  11   0   0   7  22   2   1   2   0   0 100
J_Mazzoni     19 arg   C  2  5  5 13 38 23 300 422 528 537   0   0   0   0   0   0   0   0   0   0 100
S_Fernandez   27 arg   C  2  4  5 12 48 32 300 592 608 580   7   0   0   1   2   0   0   0   0   0 100
