Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
H_Castellano  21 arg   L 20  2  2  2 45 32 832 300 300 300  19  59   0   0   0   0   0   0   0   0 100
N_Friedlander 17 arg   C 17  3  3  3 74 35 322 300 300 300   0   0   0   0   0   0   0   0   0   0 100
L_Tombolini   19 arg   C 16  3  3  3 51 33 798 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Zato          19 arg  LC 14  3  3  3 34 30 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
JP_Sorin      20 arg   C  3 17  7  6 43 25 300 394 338 656  16   0  11   3   3   0   0   1   0   0  90
J_Krupoviesa  23 arg   R  2 14  6  5 27 26 300 593 331 300   1   0   3   0   0   0   0   0   0   0  95
C_L_Diaz      20 arg   R  2 16  6  7 58 35 300 650 812 519  20   0  21  13  13   1   1   5   0   0 100
L_Lopez       24 arg   C  2 15  6  7 60 38 300 690 944 596  21   0  19   6  10   1   0   2   0   0 100
Satanas_Paez  23 arg   L  2 14  4  5 42 33 300 984 718 560  19   0  18   5   4   0   0   4   0   0 100
M_Manrique    26 fra   L  2 12  4  4 45 50 300 546 290 338   2   0   0   0   1   0   0   1   0   0 100
P_Montero     24 arg   R  2 12  7  5 55 27 300 637 399 358   0   0   0   0   0   0   0   0   0   0 100
J_Mosquera    20 arg   C  2 11  5  5 37 37 300 833 439 316   7   0   5   3   0   0   0   1   0   0 100
H_Carbonari   18 arg   C  2 11  5  6 66 22 300 894 354 458   2   0   0   0   0   0   0   0   0   0 100
A_Bastía      17 arg   C  3 11 11  5 43 30 300 476 420 300   1   0   0   0   0   0   0   0   0   0 100
D_Gerlo       19 arg   C  3 13 10  4 34 21 300 476 750 610  12   0   8   6   3   1   0   0   0   0 100
M_Almada      28 arg   R  2  4 22  5 63 21 300 888 321 560  20   0   3  57   3   0   5   2   0   0 100
Oliver_Atom   17 arg   C  3  4 19  6 44 38 300 490 501 480   7   0   1  13   2   0   1   0   0   0  91
R_Monserrat   23 arg   C  2  5 19  4 45 30 300 471 511 493  21   0   1  56   3   0   3   1   0   0  95
S_Escudero    21 arg RLC  2  5 18  5 48 27 300 712 340 875  17   0   4  47   7   1   5   1   0   0  96
JJ_Serrizuela 23 arg  LC  2  7 15  5 31 27 300 474 525 546  13   0   4   8   1   0   1   1   0   0 100
Toro_Gomez    19 arg   C  2  4 12  4 30 22 300 293 845 413   2   0   0   0   0   0   0   0   0   0 100
Xavi          23 arg   R  2  6 13  4 50 33 300 519 593 430   2   0   0   0   0   0   0   0   0   0 100
Maxi_Laso     16 arg  RC  3  6 12 11 68 25 300 380 300 390   1   0   1   0   1   0   0   0   0   0 100
L_Donovan     24 usa  RL  3  4 12 14 47 36 300 300 330 300   0   0   0   0   0   0   0   0   0   0 100
Goku          19 arg   C  3  6 14 12 26 39 300 589 376 924  12   0   1  11  12   0   2   0   0   0 100
C_Fabbiani    18 arg  LC  2  6  4 22 73 27 300 579 600 646  18   0   4   5  71  16   1   4   0   0 100
F_Palopoli    16 arg   R  3  6  7 18 74 32 300 300 365 325   2   0   0   1   1   0   0   0   0   0 100
A_Barijho     21 arg   C  2  6  5 16 33 32 300 464 765 819  16   0   3   4  51   1   1   1   0   0 100
M_Regueiro    20 arg  LC  3  6  7 18 59 39 300 565 749 872  12   0   1   2  19   7   0   7   0   1 100

