Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
T_Azuasusht   22 arg   R 22  4  3  4 42 35 832 300 300 300  22  60   0   0   0   0   0   0   0   0 100
Jorge_Broun   29 arg  RL 14  2  2  2 29 30 343 300 300 300   1   1   0   0   0   0   0   0   0   0 100
Lichtsteiner  29 sui   R  3 33 19  3 47 46 300 435 738 418  19   0  29  13   3   0   1   5   0   0 100
Fabian_Monzon 26 arg   L  1 26 18 10 63 63 300 538 630 679  18   0  22   8   4   0   0   5   0   0 100
Alpay_Ozalan  29 tur   C  2 25  8 11 49 39 300 634 860 749  17   0  19   2   8   1   0   6   0   0 100
E_Andewjh     27 ger   R  2 23  6  4 58 43 300 733 612 930   9   0  12   2   1   0   0   3   0   0 100
L_Abecasis    22 arg   R  3 22  7  5 69 27 300 431 385 883   7   0   4   2   0   0   0   0   0   0 100
L_G_Pirez     19 arg RLC  4 23  7 10 51 31 300 584 884 633  15   0  20   3   4   0   0   0   0   0 100
Ronald_Raldes 33 bol   C  1 20  1  3 40 63 300 483 373 556   3   0   1   0   0   0   0   1   0   0 100
Wacali        22 arg   C  4 20 10 11 42 30 300 738 630 348   1   0   0   1   2   0   1   0   0   0 100
N_Valentini   27 arg   C  2 16  5  5 58 23 300 895 425 335   1   0   1   2   0   0   0   0   0   0 100
J_P_Francia   28 arg   C  5 14 19 10 32 53 300 731 485 488  17   0   2  27   4   0   3   5   0   0 100
G_Karagounis  23 gre  RC  2  1 22 14 56 28 300 592 311 793  20   0   1  23   9   2   0   3   0   0 100
A_Isyowj      18 arg   L  5 12 19  9 86 22 300 440 601 669  20   0   3  30   6   0   5   3   0   0 100
Ricardo_Gomez 23 arg   L  2  6 16  5 47 30 300 533 863 414   4   0   0   8   0   0   0   0   0   0 100
Sidd          22 arg   R  2  6 15  4 50 33 300 901 722 419   2   0   0   7   0   0   0   1   0   0 100
F_Vismara     23 arg   C  2  5 14  4 45 24 300 944 524 481   2   0   0   2   0   0   0   0   0   0 100
Paulo_Rink    27 ger RLC  3  6 20 14 68 35 300 714 882 770  21   0   1  32  10   1   2   2   0   0 100
L_Bruy        18 arg   R  5  9 16 13 34 27 300 301 497 341   4   0   0   6   4   0   2   1   0   0 100
M_Galvaliz    26 arg   L  2  6 10 10 59 21 300 290 302 378   0   0   0   0   0   0   0   0   0   0 100
P_Becker      28 arg   C  2  5  7  9 59 21 300 470 424 425   1   0   0   0   0   0   0   0   0   0 100
C_Milla       28 arg   C  5  2 11 28 61 60 300 302 344 314   8   0   0   2  30   8   0   2   0   0 100
D_Montenegro  23 arg  RL  3  5  5 24 50 35 300 972 601 508  18   0   1   1  29   4   0   3   0   0 100
N_Nicolay     34 arg RLC  1  1  9 16 23 73 300 577 763 808  13   0   0   4  11   1   0   5   0   1 100
S_Biglieri    27 arg   C  2  6  4 16 32 35 300 756 747 588   3   0   0   1  16   2   0   4   0   0 100

