Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
S_Bertoli     18 arg   C 23  4  5  3 79 31 991 300 300 300  23  25   0   0   0   0   0   0   0   0 100
G_Burgos      22 arg   C 17  3  3  3 79 23 553 300 300 300   1   1   0   0   0   0   0   0   0   0 100
Ricardo_Gomes 27 bra   C  3 28  6  4 49 22 300 632 601 787  19   0  17  12  12   1   2   1   0   0  95
F_Roncaglia   21 arg   R  5 28 11 10 77 21 300 691 843 966  21   0  17  25   9   1   2   1   0   0 100
Diego_RDa_Luz 26 uru   L  2 27 11 10 64 52 300 540 595 396   7   0   2  10   4   0   1   4   0   0 100
M_Barrera     29 arg  RC  5 24  4  7 41 61 300 335 546 626  13   0  11   3  11   1   0   3   0   0 100
Lean_Gioda    29 arg   C  2 23 10  3 48 43 300 327 883 511   6   0   4   4   1   0   0   1   0   0 100
Smaug         28 arg RLC  2 22  5  6 51 38 300 893 687 714  12   0   9   8   4   1   1   3   0   0 100
Clemente      23 arg   L  3 22  5  5 60 31 300 350 469 562   5   0   9   3   0   0   0   1   0   0 100
M_Palopoli    16 arg   C  4 19  7  7 68 25 300 722 443 434   5   0   4   3   4   0   0   1   0   0 100
Thorin        24 arg   R  2 18  5  5 52 26 300 527 589 399   0   0   0   0   0   0   0   1   0   0 100
E_Mas         16 arg  LC  4 16  7  8 60 28 300 752 466 532   3   0   4   2   5   2   0   0   0   0  98
Ed_Retamoso   31 per   C  5 23 26  6 53 57 300 835 693 471  19   0  18  66   7   0   7   2   0   0  93
Luis_Calvo    35 arg   L  2  2 29 19 43 46 300 302 302 446   7   0   0  27  10   1   2   2   0   0 100
J_Fabbro      31 arg  RC  1 12 25 15 59 46 300 475 339 741  19   0   5  75  17   2   6   2   0   0  97
Emmanuel_Pío  22 arg   C  4 10 21  6 49 27 300 892 398 665   8   0   1  13   1   1   1   0   0   0 100
B_Enyu        17 arg   C  4  6 21 10 73 26 300 348 399 433   4   0   0  26   3   0   2   1   0   0 100
Matias_Diaz   21 arg   L  4  6 22  6 64 33 300 630 714 573  13   0   0  41   6   1   4   5   0   0 100
Gabriel_Roth  25 arg  RC  1 11 20 14 56 54 300 805 489 586   9   0   3  23   6   1   3   1   0   0 100
F_Abba        16 arg RLC  4 10 19  9 45 25 300 360 631 367   4   0   1  11   1   1   2   0   0   0  92
Darío_Larrosa 33 uru RLC  1  1 18  7 29 43 300 683 587 679   1   0   0   1   0   0   0   1   0   0 100
J_J_Barkero   34 esp  LC  2  5 36 24 46 29 300 568 789 417   8   0   1  35  32   3   3   0   0   0  88
S_Rondón      23 ven RLC  2  3 17 31 61 36 300 457 876 448   8   0   1  20  69  12   1   3   0   0 100
H_Barcos      29 arg   C  5  6  4 27 39 76 300 380 455 934  10   0   0   3  63  11   0   1   0   0  86
Facu_Ferreyra 21 arg RLC  3  6  9 23 68 28 300 366 450 306  13   0   1  10  50   5   0   4   0   0 100
L_Abraham     34 arg   C  1  1  1 20 21 43 300 556 517 486   0   0   0   0   0   0   0   0   0   0 100
Q_Braes       17 arg   R  4 12 12 20 48 28 300 639 362 730   8   0   0  10  49   6   3   0   0   0 100

