Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
JP_Carrizo    22 arg RLC 39  3  3  3 65 30 898 300 300 300  15  47   0   0   0   0   0   0   0   0 100
Trapito       17 arg  RC 20  5  4  5 30 30 543 300 300 300   2  11   0   0   0   0   0   0   0   0 100
Wailord       24 arg RLC  3 41 12  9 65 25 300 797 358 426  16   0  34  10   7   0   0   4   0   0 100
Venasaur      31 arg   R  1 36  6  5 53 21 300 718 320 610  14   0  25   3   2   0   0   1   0   0 100
T_Svenssen    24 nor  RC  3 38 10  9 53 31 300 773 962 883  15   0  30  11  10   1   1   2   0   0 100
Steelix       29 arg  LC  2 33 10  7 53 39 300 724 958 813  14   0  24   6   6   0   1   8   0   0 100
A_Tarantini   26 arg RLC  3 24  8  9 45 38 300 702 793 382   5   0   7   2   1   0   0   3   0   0 100
Bloqueo       18 arg   C  3 21 10 12 43 25 300 722 480 338   1   0   2   0   2   0   0   0   0   0 100
Raikou        20 arg  LC  5 21  9  9 40 35 300 668 918 665   1   0   2   0   3   0   0   0   0   0 100
Karel_Pesek   29 che RLC  1 21 20  1 37 30 300 344 620 649   3   0   2   5   1   0   0   1   0   0 100
Suspicacia    18 arg   R  5 17 15 10 48 30 300 502 875 586   2   0   1   5   2   0   0   0   0   0 100
L_Matthaus    30 ger   C  3  5 56  8 66 36 300 924 766 569  15   0   0 104   7   0  19   1   0   0 100
Hitmonlee     31 arg  LC  1  7 47  5 62 28 300 738 312 366  16   0   0  62   5   0   7   0   0   0 100
John_A_Riise  31 nor   R  2  7 39 10 37 29 300 529 323 442  12   0   0  41   9   0   9   0   0   0 100
Dario_Šimic   25 arg  LC  3  7 32  8 50 25 300 731 573 662   5   0   0  11   6   1   1   1   0   0 100
Hitmonchan    23 arg RLC  3  6 25  7 83 33 300 861 439 553   2   0   0   4   0   0   0   0   0   0 100
Jadson        29 bra RLC  2  5 33 26 65 45 300 471 886 783   6   0   0  33  11   1   4   2   0   0 100
S_Staunton    25 ire RLC  3  6 38 24 60 38 300 866 811 905  15   0   0  56  33   1   8   6   0   0 100
M_Laudrup     28 arg  RL  3  5 24 18 45 20 300 647 522 453   2   0   0   3   2   0   0   2   0   0 100
Zapdos        27 arg RLC  2  8 10 58 75 36 300 312 871 693  15   0   0   7 117  28   0   3   0   0 100
Charizard     29 arg  LC  2  8 12 52 68 28 300 320 747 832  12   0   0  13 119  26   1   2   0   0 100
P_D_Osvaldo   28 arg   C  5  8 18 30 57 41 300 442 832 776   7   0   0   4  33   5   2   3   0   1 100
Articuno      26 arg  LC  2  5  6 24 39 23 300 860 769 907   6   0   0   1   9   0   0   0   0   0 100

