Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
C_Orcellet    24 arg   R 28  3  3  3 37 29 921 300 300 300  23  31   0   0   0   0   0   0   0   0 100
Gilbert_Silva 36 bra   C  5 34 14 17 32 61 300 511 787 572  15   0  16  11   9   0   1   4   0   0 100
J_Gandolfi    23 arg RLC  3 32  6  6 76 32 300 366 779 651  20   0  27  12  13   0   1   3   0   0 100
A_Matellan    21 arg   C  2 28  8  6 85 35 300 679 981 836  22   0  23   9   6   0   0   5   0   0 100
M_Brau        23 arg  RC  3 27  7  7 71 21 300 542 751 401  21   0  19  18  12   0   1   2   0   0 100
L_Lopez       28 arg   C  2 21  8  8 60 38 300 599 645 742  12   0   9   8  10   1   1   1   0   0 100
Adriano_C     22 arg   L  3 20  7  7 84 25 300 616 448 783   4   0   0   2   3   1   0   0   0   0 100
C_Trombetta   24 arg   R  3 17  6  4 33 25 300 708 734 657   0   0   0   0   0   0   0   0   0   0 100
I_Vurst       19 arg  RC  4 16  8 11 75 27 300 504 433 493   0   0   0   0   0   0   0   0   0   0 100
A_Chumacero   22 bol   C  2 25 19 13 59 72 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Diego_Torres  22 arg  RL  3  6 27  6 68 32 300 716 452 956  19   0   0  51   7   0   1   1   0   0 100
J_Yacuzzi     23 arg RLC  2  6 27  4 60 23 300 351 579 563  20   0   1  55   6   0   2   1   0   0 100
Diego_Villar  27 arg   C  2  7 26  5 71 27 300 648 472 447  18   0   2  56   5   0   8   1   0   0 100
R_Cascini     18 arg   C  4 11 25  9 75 39 300 328 444 659  17   0   3  56   2   0   2   9   0   0 100
Javi_Morales  21 arg   C  3  8 24  7 61 32 300 308 549 788  14   0   1  35   9   0   1   2   0   0 100
G_Esmerado    21 arg   C  3  7 20  9 74 31 300 715 362 577   5   0   0  14   1   0   0   0   0   0 100
C_Mosca       23 arg   L  3  6 16  7 51 30 300 992 497 727   0   0   0   0   0   0   0   0   0   0 100
Alan_Ruiz     16 arg   C  3 10 12 12 34 23 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Ronald_D_Boer 27 hol  LR  2  6 20 20 63 48 300 670 993 644  14   0   1  21  38   1   2   6   0   1 100
G_B_Leschuk   23 arg   C  3  6  9 27 49 39 300 523 992 651  18   0   0   8  88  12   2   1   0   0 100
E_Zelaya      20 arg   C  3  9  7 21 40 25 300 407 648 780  15   0   3   2  67   9   0   5   0   0 100
Carlos_Duré   23 arg RLC  2  3  9 21 64 53 300 447 977 543   6   0   0   7  42   7   0   2   0   0 100
I_Evrahoaj    28 cam   C  2  5  4 17 57 30 300 610 554 843   1   0   0   0   4   0   0   0   0   0 100

