Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
G_BurgosJr    18 arg   R 22  4  4  4 54 24 660 300 300 300  22  36   0   0   0   0   0   0   0   0 100
S_Romero      27 arg   L 18  3  3  3 49 28 519 300 300 300   0   0   0   0   0   0   0   0   0   0 100
G_Ana         27 arg   L 15  2  2  2 63 25 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
M_Albela      23 arg   C  3 29 10  5 55 37 300 374 842 977  21   0  29  19   2   0   2   4   0   0 100
Gino_Peruzzi  21 arg   R  4 22  9 12 55 28 300 725 741 419  18   0  15  12   4   0   1   8   0   0 100
Maxi_Batman   23 arg   C  3 21  8 10 79 33 300 452 430 468  21   0  17  12   9   1   1   4   0   0 100
L_Gianetti    19 arg   C  4 18 13  9 83 26 300 487 316 458   4   0   5   6   2   0   1   1   0   0 100
Y_Adno        21 arg   L  4 17  9 11 58 23 300 953 846 560  18   0  12  16   5   1   1   0   0   0 100
T_Vuvroapr    19 arg   R  2 16  5  5 74 30 300 557 403 360   6   0   2   1   1   0   1   0   0   0 100
H_Aksacl      18 arg  LC  2 14  5  5 47 22 300 451 409 301   2   0   1   3   0   0   0   1   0   0 100
Rosinei       30 bra   C  5 27 21 10 43 66 300 360 384 313   3   0   1   4   1   0   0   0   0   0 100
Edgar_Davids  25 hol RLC  6 17 24 10 60 55 300 509 664 973  21   0   9  56  10   1   1   5   0   0 100
M_Schwarzer   30 aus  LC  3 17 17  6 32 28 300 859 630 623  19   0   6  20   4   0   0   0   0   0 100
C_Tula        20 arg   C  4 15 16  9 66 25 300 584 625 725  17   0   4  20   5   0   1   0   0   0 100
T_Hirano      25 jap   C  3 15 13  4 41 34 300 461 793 581   0   0   0   0   0   0   0   0   0   0 100
JR_Riquelme   19 arg   C  5  9 21 10 81 27 300 690 957 353   8   0   5  27   1   0   0   0   0   0 100
Jota_Eme      22 arg   C  4  9 20 10 53 28 300 777 694 759   3   0   0   6   0   0   0   2   0   0 100
Ivan_Bella    17 arg   L  4  9 18  9 39 33 300 300 561 324   1   0   0   6   0   0   0   0   0   0 100
H_Eze         29 arg   R  2  6 15  5 69 27 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
A_Panenka     26 che  RC  3  8 20 16 56 33 300 750 477 632  15   0   2  28  18   1   5   6   0   0 100
A_Chavez      21 arg   C  5  9 10 24 52 30 300 944 522 802  20   0   5  13  63   7   1   3   0   0 100
Luna          16 arg  LC  3 12  6 21 65 28 300 347 347 361   3   0   0   0   2   0   0   0   0   0 100
A_Ortega      26 arg   L  3  6 10 21 57 22 300 907 666 487  17   0   0   9  28   3   0   1   0   0 100
R_Saa         20 arg   R  3  4  6 20 45 29 300 859 352 408   5   0   0   2   8   1   0   1   0   0 100
L_Castroman   30 arg  RC  3  5 21 19 51 30 300 641 815 442  16   0   0  22  28   6   1   1   0   0 100
K_Irtirt      25 arg RLC  2  4  5 17 33 38 300 300 321 754   6   0   0   1  18   2   0   0   0   0 100
Q_Duago       27 arg   C  2  4  5 16 61 38 300 300 321 434   1   0   0   1   0   0   0   0   0   0 100

