Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
D_Vega        23 arg   L 24  3  3  3 61 36 423 300 300 300  22  73   0   0   0   0   0   0   0   0 100
B_Buticce     28 arg   L 13  2  2  2 51 33 464 300 300 300   0   0   0   0   0   0   0   0   0   0 100
A_Fughtie     24 arg   L  8  1  1  1 31 33 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Ivan_Cordoba  28 arg RLC  2 28  6  6 73 29 300 871 879 310  20   0  18   9   1   0   0   2   0   0 100
D_Macaluso    33 uru  RC  2 24  1  6 36 53 300 937 456 505  15   0  14   0   2   0   0   6   0   0  98
J_Botinelli   24 arg   R  3 25  9  8 68 30 300 496 548 753  21   0  16   5   4   0   0   4   0   0 100
Gonzalo_Bazan 23 arg  RL  2 23  7  4 53 31 300 391 858 952  18   0  21   4   1   0   0   1   0   0 100
Juan_Rocchia  32 arg  LC  1 22  2 11 39 51 300 827 635 727  14   0  10   1   2   0   0   5   0   0 100
G_Rodriguez   27 arg   R  2 14  4  5 56 32 300 994 425 360   4   0   2   1   0   0   0   1   0   0 100
Jacobo_Urso   27 arg   C  2 13 11  5 72 29 300 639 725 301   1   0   0   3   1   0   0   1   0   0 100
R_Albretch    28 arg   C  2 12  5  5 45 26 300 779 471 350   1   0   0   3   1   0   0   0   0   0 100
Nico_Bertolo  27 arg   R  1  1 27 14 68 23 300 610 918 866  22   0   0  30   2   0   1   2   0   0 100
Isgut         19 arg RLC  2  5 19  5 55 31 300 806 366 699  18   0   4  28   6   2   1   1   0   0 100
R_Faeck       21 isr   R  2  4 17  4 44 40 300 780 891 489  17   0   1  25   1   0   0   5   0   0 100
I_Lity        29 arg   R  2  5 17  4 25 38 300 476 727 509  14   0   0  18   0   0   1   4   0   0 100
W_Jhokusht    22 arg   R  2  5 17  5 42 25 300 373 607 399  11   0   0  12   0   0   0   0   0   0 100
F_Galetto     22 arg   L  2  4 15  5 71 37 300 855 618 398   7   0   0  10   2   0   0   5   0   0 100
P_Zabaleta    29 arg   C  2  5 13  5 34 28 300 404 337 273   1   0   0   1   0   0   0   0   0   0 100
C_Ledesma     23 arg  RC  3  7 13  6 36 21 300 340 800 365   0   0   0   0   0   0   0   0   0   0 100
Ruben_Insua   22 arg   L  2  4 11  5 66 32 300 260 432 297   0   0   0   0   0   0   0   0   0   0 100
Pipo_Gorosito 26 arg   C  2  4 11 11 61 22 300 424 478 560   0   0   0   0   0   0   0   0   0   0 100
W_Montillo    26 arg   C  2  5 10  9 45 33 300 495 687 495   0   0   0   0   0   0   0   0   0   0 100
Kazu_Miura    28 jap RLC  2  2  6 24 62 23 300 515 776 523  21   0   1   4  35   5   0   0   0   0 100
M_Alustiza    29 arg RLC  2  6 12 22 55 41 300 628 700 763  19   0   3   7  38   1   0   1   0   0 100
D_Akerman     32 arg RLC  1  1  8 18 35 83 300 345 583 368   4   0   0   3  10   1   1   1   0   0 100
J_Sanfilippo  28 arg   R  2  5  6 17 47 22 300 622 843 307   0   0   0   0   0   0   0   0   0   0 100
Lobo_Fischer  28 arg   L  2  5  5 16 57 39 300 494 321 516   0   0   0   0   0   0   0   0   0   0 100
G_Oberman     20 arg  RC  3  6  6 14 71 32 300 795 523 739   0   0   0   0   0   0   0   0   0   0 100
G_Gonzalez    21 arg  LC  2  5  5 12 43 25 300 377 474 525   0   0   0   0   0   0   0   0   0   0 100

