Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
Kasey_Keller  30 usa   L 25  3  3  3 27 29 561 300 300 300  12  73   0   0   0   0   0   0   0   0 100
J_Burrai      21 arg   C 19  3  3  3 38 31 855 300 300 300   4  20   0   0   0   0   0   0   0   0 100
Maxi_Pereira  29 uru   R  2 35 16 10 50 69 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
F_Marasco     28 arg   R  2 30  6  4 40 22 300 458 673 640   7   0  16   3   1   0   1   3   0   0 100
Edgardo_Bauza 29 arg RLC  3 27  7 16 60 40 300 322 655 701  16   0  34   5   8   0   0   3   0   0 100
Placente      18 arg   R  4 25 12 11 81 25 300 403 616 373  13   0  23  10   1   0   0   1   0   0 100
J_I_Sills     19 arg   C  3 25 17 13 73 28 300 440 602 353  13   0  36  11   3   0   0   3   0   0 100
Q_Egu         22 arg   L  3 21  9 12 81 26 300 626 722 454   5   0  13   3   4   0   0   0   0   0 100
Milton_Casco  19 arg  RC  2 21  5  5 73 28 300 393 771 548   2   0   3   0   0   0   0   0   0   0 100
Playboy       20 arg  RC  3 19  7  6 82 25 300 761 532 994   1   0   0   0   0   0   0   0   0   0 100
Jpi_sorin     22 arg RLC  2 16  6  5 63 36 300 794 467 371   0   0   0   0   0   0   0   0   0   0 100
Michel_Bastos 29 bra   L  3 20 31 20 49 34 300 830 386 646  13   0   3  25   5   0   3   0   0   0 100
F_Rijkaard    29 hol  RC  3 15 22 14 57 31 300 679 370 679  16   0   6  29   1   0   3   3   0   0 100
Búho          18 arg RLC  4  9 22 11 45 33 300 573 962 467   7   0   3   7   2   0   0   2   0   0 100
J_Iturbe      22 arg  RC  4 12 21  9 46 35 300 720 631 462  12   0   4  17   2   0   0   1   0   0 100
Chicho_Serna  19 arg   C  4  9 21  9 41 30 300 744 595 646   6   0   0   6   3   0   0   1   0   0 100
M_Donnet      23 arg RLC  2  5 20  6 52 27 300 665 581 566   2   0   0   2   0   0   0   0   0   0 100
P_Miguez      21 arg   C  2  5 17  5 60 27 300 487 485 481   0   0   0   0   0   0   0   0   0   0 100
J_Dudek       20 arg   L  4 13 15 10 67 21 300 349 947 656   2   0   0   0   1   0   0   0   0   0 100
F_Monserrat   20 arg   R  3 12 15  7 79 33 300 350 749 366   0   0   0   0   0   0   0   0   0   0 100
A_Del_Piero   28 ita  RC  3  5 18 18 55 22 300 348 585 394   1   0   0   4   1   0   0   0   0   0 100
R_Chaert      23 arg  RL  3  7 13 15 72 22 300 295 431 444   0   0   0   0   0   0   0   0   0   0 100
Iván_Alonso   33 esp   C  5  2  4 30 53 67 300 512 794 958  10   0   0   3  20   2   0   5   0   0 100
Kurapika      20 arg   R  5 11  8 24 66 33 300 476 931 365  14   0   5   5  22   1   0   1   0   0 100
R_Funes_Mori  20 arg RLC  5  9 10 23 52 36 300 866 787 400  14   0   1  12  27   4   0   1   0   0 100
I_Scocco      18 arg   L  5  8  9 20 73 31 300 597 366 346   3   0   0   1   3   1   0   0   0   0 100
C_Nuñez       21 arg  RC  2  6  5 19 66 31 300 485 690 568   2   0   0   1   4   0   0   0   0   0 100
B_Ferreira    18 arg   C  4  8 13 20 66 25 300 979 740 724   7   0   0   5   9   5   0   0   0   0 100
Anangono      16 arg   R  3 10 10 17 78 31 300 384 383 458   3   0   0   1   3   0   0   0   0   0 100
J_Cazares     18 arg   R  4 12 19 17 78 35 300 934 790 487   8   0   2  11   3   0   0   2   0   0 100

