Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
Mono_Navarro  20 arg  RC 29  3  3  3 62 30 313 300 300 300  23  23   0   0   0   0   0   0   0   0 100
A_Friedlander 21 arg   R 20  3  3  4 30 25 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
D_Grosso      19 arg   C 17  4  4  5 80 35 436 300 300 300   5   5   0   0   0   0   0   0   0   0 100
Justo_Villar  25 arg   C 16  2  2  2 59 37 585 300 300 300   0   0   0   0   0   0   0   0   0   0 100
E_Figueroa    27 chi   C  1 27  8  1 50 55 300 827 598 639  20   0  22  12   0   0   1   8   0   0  84
M_Laspada     23 arg  RC  3 24 10  8 42 36 300 754 739 903  21   0  18  15  10   2   1   2   0   0  52
M_Yepes       22 arg  RC  3 23  9  6 63 25 300 610 704 858  16   0   8  12   5   0   1   3   0   0  85
J_Menghini    33 arg RLC  1 22  7 10 45 46 300 707 938 546  17   0  13  13   8   0   1   1   0   0  58
L_Orban       23 arg  RL  3 20  6  7 46 32 300 808 625 582   9   0   8   3   3   0   0   0   0   0  93
T_Taiwo       24 nig   R  3 19  8  7 62 30 300 519 712 414   8   0   6   6   3   0   0   1   0   0  97
R_Schiavi     24 arg   C  2 17  4  4 43 29 300 697 677 564   6   0   2   4   1   0   0   3   0   0 100
Abel_Herrera  28 arg   L  2 17  4  4 62 35 300 970 591 391   5   0   8   2   0   0   0   0   0   0 100
JS_Veron      18 arg  LC  3 15 16 12 79 38 300 467 970 845  18   0  13  41  17   2   6   2   0   0  87
L_Prichoda    16 arg RLC  3  9 21  9 42 31 300 507 834 471  10   0   1  18   2   0   0   1   0   0  77
E_Lavezzi     28 arg  RC  3  5 19  6 39 38 300 673 537 659   9   0   0  31   5   0   0   1   0   0  86
Hasan_Sas     37 tur   C  1  5 18  7 25 49 300 384 446 534   1   0   0   8   1   0   0   3   0   0 100
M_Gelabert    17 arg   L  4  9 19  9 39 37 300 436 633 436   8   0   1  14   3   0   0   1   0   0  77
Lean_Benitez  25 arg   C  2  5 17  5 49 39 300 433 672 457   4   0   1   6   3   0   0   1   0   0 100
Y_Zuñiga      36 per   C  2  5  9 33 36 42 300 348 348 594   1   0   0   0   4   4   0   1   0   0 100
R_Falcao_G    27 col  RC  1  7 11 26 54 64 300 655 956 763  17   0   3  15  76   9   2   8   0   0 100
Angel_Romano  29 uru RLC  2 14 19 24 43 32 300 919 852 600  20   0   4  26  32   5   3   2   0   0  59
E_Ryodsamn    19 arg   C  4  9 12 22 41 27 300 843 501 962  15   0   1  14  38   6   0   3   0   0  79
Matuzalem     33 bra RLC  2  1 16 20 37 63 300 667 372 704   9   0   0  11   7   1   1   2   0   0  89
P_Gancedo_Jr  18 arg   R  4  8  9 21 60 25 300 471 622 411  19   0   2   9  48   4   2   1   0   0  69
M_Ajheble     21 esp   R  3  6  6 17 36 10 300 300 489 611   3   0   0   1   1   0   0   0   0   0  91
Duvan_Zapata  27 arg   C  2  5  6 17 62 21 300 475 646 555   3   0   0   0   5   0   0   1   0   0 100

