Name         Age Nat Prs St Tk Ps Sh Sm Ag KAb TAb PAb SAb Gam Sav Ktk Kps Sht Gls Ass  DP Inj Sus Fit
------------------------------------------------------------------------------------------------------
M_Barovero    19 arg   C 27  3  4  4 80 30 737 300 300 300  16  48   0   0   0   0   0   0   0   0 100
Oliver_Kahn   26 ger   R 24  3  3  3 42 39 716 300 300 300   1   6   0   0   0   0   0   0   0   0 100
Gato_Sessa    17 arg   C 19  5  4  4 57 29 464 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Flaco_Peratta 17 arg   C 17  4  4  4 75 31 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
Mats_Hummels  24 ale   C  3 30  2 16 56 72 300 850 335 580   6   0  11   1   7   2   0   2   0   0 100
N_Otamendi    24 arg  RC  3 29  9 10 74 34 300 773 771 595  12   0  12   9   8   1   0   7   0   0 100
M_Uglessich   19 arg   C  3 28  6  8 73 23 300 653 939 698  14   0  10   5   9   0   0   4   0   0 100
E_Berizzo     22 arg   C  3 27  8  7 60 33 300 886 994 929   9   0  14   3   4   0   0   4   0   0 100
P_Larraquy    19 arg   C  4 25 15 13 75 36 300 776 624 620  16   0  16  22  10   0   0   1   0   0 100
C_Ansaldi     22 arg  RL  3 22  9  9 47 35 300 857 802 327   4   0   8   1   1   0   0   1   0   0 100
M_Torsiglieri 24 arg  RL  3 24 12  9 74 39 300 441 812 398  12   0   9   9   7   1   0   0   0   0 100
Eric_Jerez    21 arg   L  5 21  7  9 55 34 300 300 300 300   0   0   0   0   0   0   0   0   0   0 100
E_Olivera     22 arg   C  4 20 11 10 67 27 300 657 536 425   2   0   1   3   0   0   0   0   0   0 100
Nico_Cabre    22 arg RLC  4 18 12  7 58 28 300 564 982 815   0   0   0   0   0   0   0   3   0   0 100
G_Vilariño    21 arg   C  3 17  8  8 38 33 300 924 750 567   0   0   0   0   0   0   0   0   0   0 100
F_Tobio       24 arg  RC  3 13 15  6 80 27 300 776 809 681   0   0   0   0   0   0   0   0   0   0 100
M_Moralez     27 arg  LC  3  9 41 10 70 26 300 803 620 535  14   0   2  62   9   1   7   1   0   0 100
A_Fernandez   24 arg RLC  3  8 34 10 70 24 300 582 867 859  14   0   0  39   6   0   2   1   0   0 100
R_Alvarez     22 arg RLC  3  6 28  6 50 23 300 591 304 854   4   0   0  10   0   0   1   0   0   0 100
Arturo_Vidal  26 chi   C  5 19 25 13 53 71 300 595 536 993  14   0   4  24   9   0   0   3   0   0 100
Enzito_C      21 arg   L  5 13 23  6 64 25 300 939 713 896   6   0   1   6   1   0   0   0   0   0 100
Burruchaga    23 arg   R  5 13 22 11 67 33 300 580 662 336   6   0   1   6   2   0   0   0   0   0 100
Jorge_Vila    19 arg   L  3  7 19  7 65 22 300 698 880 532   0   0   0   0   0   0   0   0   0   0 100
Pato_Camps    18 arg   C  5 11 16 16 51 36 300 300 345 324   0   0   0   0   0   0   0   0   0   0 100
F_Estoyanoff  31 uru RLC  1  3 24 25 64 50 300 838 497 585  16   0   0  33  58   5   5   0   0   0 100
Pavel_Nedved  26 che   C  1 11 22 17 50 10 300 498 633 761   5   0   0   8  13   0   1   1   0   0 100
M_Zarate      26 arg  RL  3  8 13 36 67 36 300 440 478 452  15   0   3  20  87  14   1   1   0   0 100
R_Gareca      23 arg  RC  5 11 12 21 79 35 300 669 397 545   2   0   0   0   3   0   0   1   0   0 100
Flordelmundo  21 arg  RL  3 12 18 21 85 30 300 528 476 665  12   0   1  18  36   1   0   2   2   0 100
Y_Asad        16 arg   L  4  9 11 19 56 24 300 300 345 482   0   0   0   0   0   0   0   0   0   0 100
Il_Cavalieri  19 arg  LC  3  5  7 16 50 27 300 280 440 726   0   0   0   0   0   0   0   0   0   0 100

